ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_027578015.1,Coemansia sp. RSA 2618,RSA 2618,2663880,PRJNA581169,17413095,5718,UCR_CoemRSA2618_1.0
GCA_027577995.1,Coemansia sp. RSA 2671,RSA 2671,2663896,PRJNA581570,13381493,3216,UCR_CoemRSA2671_1.0
GCA_027577955.1,Coemansia sp. RSA 2673,RSA 2673,2663897,PRJNA581571,23525967,4778,UCR_CoemRSA2673_1.0
GCA_027575325.1,Coemansia sp. RSA 2675,RSA 2675,2849856,PRJNA738968,15875907,15087,UCR_CoemRSA2675_1.0
GCA_027577975.1,Coemansia sp. RSA 2681,RSA 2681,2663903,PRJNA581579,14274763,2957,UCR_CoemRSA2681_1.0
GCA_027577845.1,Coemansia sp. RSA 2702,RSA 2702,2789347,PRJNA677047,14822349,4471,UCR_CoemRSA2702_1.0
GCA_027575745.1,Coemansia sp. RSA 2703,RSA 2703,2849857,PRJNA738968,22002480,3705,UCR_CoemRSA2703_1.0
GCA_027577765.1,Coemansia sp. RSA 2704,RSA 2704,2789346,PRJNA677048,15749345,6361,UCR_CoemRSA2704_1.0
GCA_027577835.1,Coemansia sp. RSA 2705,RSA 2705,2789345,PRJNA677049,15980165,6988,UCR_CoemRSA2705_1.0
GCA_027577715.1,Coemansia sp. RSA 2706,RSA 2706,2789344,PRJNA677050,15016330,4613,UCR_CoemRSA2706_1.0
GCA_027575305.1,Coemansia sp. RSA 2708,RSA 2708,2849858,PRJNA738968,17240045,3423,UCR_CoemRSA2708_1.0
GCA_027575275.1,Coemansia sp. RSA 2711,RSA 2711,2849859,PRJNA738968,12538577,17956,UCR_CoemRSA2711_1.0
GCA_027577855.1,Coemansia sp. RSA 353,RSA 353,2789331,PRJNA677657,14316784,6591,UCR_CoemRSA353_1.0
GCA_027577745.1,Coemansia sp. RSA 355,RSA 355,2789317,PRJNA677659,14856719,13411,UCR_CoemRSA355_1.0
GCA_027578155.1,Coemansia sp. RSA 370,RSA 370,2663889,PRJNA581493,14537078,6808,UCR_CoemRSA370_1.0
GCA_027577695.1,Coemansia sp. RSA 371,RSA 371,2818452,PRJNA712424,14560410,6305,UCR_CoemRSA371_1.0
GCA_027577675.1,Coemansia sp. RSA 376,RSA 376,2663904,PRJNA581580,10054340,10702,UCR_CoemRSA376_1.0
GCA_027577615.1,Coemansia sp. RSA 451,RSA 451,2512257,PRJNA519289,16145947,5568,UCR_CoemRSA451_1.0
GCA_027577655.1,Coemansia sp. RSA 454,RSA 454,2663901,PRJNA581577,12838035,3515,UCR_CoemRSA454_1.0
GCA_027578215.1,Coemansia sp. RSA 455,RSA 455,2663915,PRJNA581592,21211611,6099,UCR_CoemRSA455_1.0
GCA_027577635.1,Coemansia sp. RSA 475,RSA 475,2663900,PRJNA581576,12831370,2927,UCR_CoemRSA475_1.0
GCA_027577815.1,Coemansia sp. RSA 485,RSA 485,2789351,PRJNA677041,24604979,18603,UCR_CoemRSA485_1.0
GCA_027575725.1,Coemansia sp. RSA 486,RSA 486,2849860,PRJNA738968,26978175,5084,UCR_CoemRSA486_1.0
GCA_027577595.1,Coemansia sp. RSA 487,RSA 487,2512258,PRJNA519292,18528264,138202,UCR_CoemRSA487_1.0
GCA_027577725.1,Coemansia sp. RSA 518,RSA 518,2512259,PRJNA519293,16268347,6466,UCR_CoemRSA518_1.0
GCA_027577775.1,Coemansia sp. RSA 520,RSA 520,2789324,PRJNA677661,12695412,3693,UCR_CoemRSA520_1.0
GCA_027577435.1,Coemansia sp. RSA 521,RSA 521,2789320,PRJNA677663,14483206,6560,UCR_CoemRSA521_1.0
GCA_027577455.1,Coemansia sp. RSA 522,RSA 522,2789225,PRJNA677662,14793976,7570,UCR_CoemRSA522_1.0
GCA_027577795.1,Coemansia sp. RSA 530,RSA 530,2663893,PRJNA581497,12231019,2755,UCR_CoemRSA530_1.0
GCA_027577575.1,Coemansia sp. RSA 532,RSA 532,2512260,PRJNA519294,16333512,5897,UCR_CoemRSA532_1.0
GCA_027577555.1,Coemansia sp. RSA 551,RSA 551,2663882,PRJNA581171,12527413,2950,UCR_CoemRSA551_1.0
GCA_027577535.1,Coemansia sp. RSA 552,RSA 552,2663883,PRJNA581172,12959085,18525,UCR_CoemRSA552_1.0
GCA_027577395.1,Coemansia sp. RSA 560,RSA 560,2663891,PRJNA581495,12853868,3116,UCR_CoemRSA560_1.0
GCA_027577375.1,Coemansia sp. RSA 562,RSA 562,2663890,PRJNA581494,14488353,7468,UCR_CoemRSA562_1.0
GCA_027577335.1,Coemansia sp. RSA 564,RSA 564,2789314,PRJNA677660,12893715,19387,UCR_CoemRSA564_1.0
GCA_027577345.1,Coemansia sp. RSA 637,RSA 637,2818455,PRJNA712425,14564291,8106,UCR_CoemRSA637_1.0
GCA_027575695.1,Coemansia sp. RSA 638,RSA 638,2849861,PRJNA738968,15933366,65747,UCR_CoemRSA638_1.0
GCA_027577515.1,Coemansia sp. RSA 678,RSA 678,2790277,PRJNA677654,13710023,5229,UCR_CoemRSA678_1.0
GCA_027577495.1,Coemansia sp. RSA 720,RSA 720,2789315,PRJNA677665,15924920,120475,UCR_CoemRSA720_1.0
GCA_027577475.1,Coemansia sp. RSA 788,RSA 788,2663892,PRJNA581496,12598203,2703,UCR_CoemRSA788_1.0
GCA_027577315.1,Coemansia sp. RSA 921,RSA 921,2663885,PRJNA581174,12410153,3017,UCR_CoemRSA921_1.0
GCA_027577415.1,Coemansia sp. RSA 922,RSA 922,2789323,PRJNA677664,28229007,16796,UCR_CoemRSA922_1.0
GCA_027577295.1,Coemansia sp. RSA 986,RSA 986,2789322,PRJNA677656,18440121,171019,UCR_CoemRSA986_1.0
GCA_027577275.1,Coemansia sp. RSA 988,RSA 988,2761391,PRJNA650737,15800472,29799,UCR_CoemRSA988_1.0
GCA_027575685.1,Coemansia sp. RSA 989,RSA 989,2849862,PRJNA738968,13289729,70653,UCR_CoemRSA989_1.0
GCA_027575675.1,Coemansia sp. RSA 990,RSA 990,2849863,PRJNA738968,13259898,73889,UCR_CoemRSA990_1.0
GCA_027577255.1,Coemansia sp. S100,S100,2663912,PRJNA581588,23706832,8407,UCR_CoemS100_1.0
GCA_027577235.1,Coemansia sp. S142-1,S142-1,2663917,PRJNA581595,21815771,4890,UCR_CoemS142-1_1.0
GCA_027577175.1,Coemansia sp. S146,S146,2663918,PRJNA581596,18007021,66199,UCR_CoemS146_1.0
GCA_027577215.1,Coemansia sp. S155-1,S155-1,2663888,PRJNA581492,24143889,9030,UCR_CoemS155-1_1.0
GCA_027577195.1,Coemansia sp. S16,S16,2761417,PRJNA651093,25635416,14734,UCR_CoemS16_1.0
GCA_027575625.1,Coemansia sp. S17,S17,2849864,PRJNA738968,29291657,4528,UCR_CoemS17_1.0
GCA_027577155.1,Coemansia sp. S2,S2,2663911,PRJNA581587,21826792,5304,UCR_CoemS2_1.0
GCA_027577135.1,Coemansia sp. S3946,S3946,2761407,PRJNA651092,25753858,15734,UCR_CoemS3946_1.0
GCA_027577095.1,Coemansia sp. S610,S610,2789341,PRJNA677052,14101878,4207,UCR_CoemS610_1.0
GCA_027577115.1,Coemansia sp. S680,S680,2663916,PRJNA581593,16763154,11444,UCR_CoemS680_1.0
GCA_027577075.1,Coemansia sp. S85,S85,2663909,PRJNA581585,15087663,3113,UCR_CoemS85_1.0
GCA_025766305.1,Coemansia spiralis,RSA 1278,417178,PRJNA363761,18931979,991117,Coespi1
GCA_027577035.1,Coemansia thaxteri,IMI 214461,2663907,PRJNA650739,15295263,12773,UCR_CothIMI214461_1.0
GCA_027576975.1,Coemansia umbellata,BCRC 34882,1424467,PRJNA500289,18716323,122056,UCR_CoumBCRC34882_1.0
GCF_025118155.1,Cokeromyces recurvatus,NRRL 2243,90255,PRJNA364356,28120762,810766,Cokrec1
GCA_003369635.1,Coleophoma crateriformis,BP5796,565419,PRJNA388491,40652013,599439,ASM336963v1
GCA_003369665.1,Coleophoma cylindrospora,BP6252,1849047,PRJNA389322,42480816,410638,ASM336966v1
GCA_026120035.1,Coleophoma eucalyptorum,CBS 131314,1130415,PRJNA827019,45440427,668876,ASM2612003v1
GCA_027946355.1,Collariella sp. IMI 366227,IMI 366227,2978359,PRJNA786750,29308369,1760284,ASM2794635v1
GCF_030869225.1,Colletotrichum abscissum,IMI 504890,1671311,PRJNA350894,53936108,962862,CABS01
GCF_030867785.1,Colletotrichum acutatum,CBS 112980,27357,PRJNA334354,49057477,299511,Colac2
GCF_013390185.1,Colletotrichum aenigma,Cg56,1215731,PRJNA476648,59189926,5181253,ASM1339018v1
GCA_036785465.1,Colletotrichum agaves,ARM3,359148,PRJNA1007928,71384446,73877,ASM3678546v1
GCA_027406305.1,Colletotrichum asianum,FJ11,702518,PRJNA872318,66118652,5978754,ASM2740630v1
GCA_014706365.1,Colletotrichum australisinense (nom. inval.),GX1655,2231729,PRJNA597926,55304262,5698484,ASM1470636v1
GCA_030770045.1,Colletotrichum brevisporum,C1,1125787,PRJNA978983,62659034,7932807,ASM3077004v1
GCA_018853505.1,Colletotrichum camelliae,LS-19,538528,PRJNA686827,67471331,5851421,ASM1885350v1
GCA_030867225.1,Colletotrichum caudatum,CBS 131602,5460,PRJNA262368,44202764,62710,Colca1
GCA_034509685.1,Colletotrichum cereale,Tj3,343994,PRJNA980566,58523228,51106,ASM3450968v1
GCA_001937105.1,Colletotrichum chlorophyti,NTL11,708187,PRJNA350752,52387045,164384,ASM193710v1
GCF_026319265.1,Colletotrichum chrysophilum,AFK26,1836956,PRJNA858866,55966644,288101,ASM2631926v1
GCA_026119605.1,Colletotrichum cliviicola,YN31,2175846,PRJNA872318,52051982,6464197,ASM2611960v1
GCA_020466075.1,Colletotrichum coccodes,CcND04,27358,PRJNA755315,50243842,28750,ASM2046607v1
GCA_027406065.1,Colletotrichum cordylinicola,HN23,858296,PRJNA872318,61624325,5282153,ASM2740606v1
GCF_030867565.1,Colletotrichum costaricense,IMI 309622,1209916,PRJNA350895,51625248,2423109,CCOSS01
GCA_030869315.1,Colletotrichum cuscutae,IMI 304802,1209917,PRJNA350379,80453496,514068,CCUS01
GCF_034447905.1,Colletotrichum destructivum,CBS 520.97,34406,PRJNA1029933,51750812,5290227,ASM3444790v1
GCA_016618095.1,Colletotrichum echinochloae,B-48,537474,PRJNA672254,62246358,5346453,ASM1661809v1
GCA_016807845.1,Colletotrichum eleusines,NJC-16,516970,PRJNA671855,53507824,5135075,ASM1680784v1
GCA_027406105.1,Colletotrichum endophyticum,YN32,1346603,PRJNA872318,61437041,5167365,ASM2740610v1
GCA_030867245.1,Colletotrichum eremochloae,CBS 129661,1173702,PRJNA262442,47210890,221499,Coler1
GCA_037178605.1,Colletotrichum euphorbiae,CBS 134725,1414615,PRJNA1043725,66282202,98703,ASM3717860v1
GCA_019425465.1,Colletotrichum falcatum,CF08,129314,PRJNA509540,56082967,488304,ASM1942546v1
GCA_023376865.1,Colletotrichum filicis,CBS 101611,2940390,PRJNA350378,62965231,322147,CSPX01
GCF_027942845.1,Colletotrichum fioriniae,IMI 355084,710243,PRJNA786750,49445812,2983733,ASM2794284v1
GCF_000319635.2,Colletotrichum fructicola Nara gc5,Nara gc5,1213859,PRJNA171218,59542867,5461344,ASM31963v2
GCA_024584535.1,Colletotrichum gigasporum,JS-0367,1543685,PRJNA742180,86997423,9214307,ASM2458453v1
GCF_011800055.1,Colletotrichum gloeosporioides,Lc1,474922,PRJNA577812,61904035,429093,NFU_CgLc1_1.0
GCF_030913485.1,Colletotrichum godetiae,CBS 193.32,1209918,PRJNA333328,51652851,737523,Colgo1
GCF_000149035.1,Colletotrichum graminicola M1.001,M1.001,645133,PRJNA37879,51604658,228959,C_graminicola_M1_001_V1
GCF_001672515.1,Colletotrichum higginsianum IMI 349063,IMI 349063,759273,PRJNA47061,50716103,5201688,ASM167251v1
GCA_027406005.1,Colletotrichum horii,PLG3,717645,PRJNA872318,68458539,8175915,ASM2740600v1
GCA_001625285.1,Colletotrichum incanum,MAFF 238704,1573173,PRJNA286717,53597417,177164,Ci238704v1
GCA_032988895.1,Colletotrichum kahawae,CIFC_Que2,34407,PRJNA564749,59071264,133039,CKAH01
GCF_011947395.1,Colletotrichum karsti,CkLH20,1095194,PRJNA613862,51850041,460919,ASM1194739v2
GCA_036785755.1,Colletotrichum ledebouriae,CBS 141284,1871365,PRJNA1008866,145951786,34954,ASM3678575v1
GCA_003386485.1,Colletotrichum lentis,CT-30,1585795,PRJNA407672,56100083,50944,ASM338648v1
GCA_027406045.1,Colletotrichum liaoningense,YN33,1789211,PRJNA872318,51853301,4641664,ASM2740604v1
GCA_030413865.1,Colletotrichum limetticola,KLA-Anderson,1209924,PRJNA952538,50483870,67018,CLIM01
GCA_001693025.2,Colletotrichum lindemuthianum,89 A2 2-3,290576,PRJNA325493,99166722,134950,ASM169302v2
GCA_034638275.1,Colletotrichum lini,757,500171,PRJNA929545,54018360,5802763,EIMB_Clini_757_1.0
GCA_022179045.1,Colletotrichum liriopes,MAFF 242679,708192,PRJDB11870,52972150,1221453,Clir_2.0
GCF_023278565.1,Colletotrichum lupini,IMI 504893,145971,PRJNA360503,63407421,7871922,ASM2327856v1
GCA_022457145.1,Colletotrichum magnum,WT,90344,PRJNA777582,57112935,155486,ASM2245714v1
GCA_030868995.1,Colletotrichum melonis,Col 31,1209925,PRJNA348398,50135825,2830390,CMEL01
GCA_027406025.1,Colletotrichum musae,GZ23,5464,PRJNA872318,60479243,6123291,ASM2740602v1
GCA_014235935.1,Colletotrichum musicola,LFN0074,2175873,PRJNA577394,52725698,41073,CMUS01
GCF_030913465.1,Colletotrichum navitas,CBS 125086,681940,PRJNA262371,52434554,318299,Colna1
GCA_036785495.1,Colletotrichum neosansevieriae,CBS 139918,1663520,PRJNA1009234,78944493,179132,ASM3678549v1
GCA_026319125.1,Colletotrichum noveboracense,PMBrms-1,2664923,PRJNA858866,59086795,177618,ASM2631912v1
GCA_026319135.1,Colletotrichum nupharicola,CBS470,1215361,PRJNA858866,58756237,137573,ASM2631913v1
GCA_029169025.1,Colletotrichum nymphaeae,JS-0361,306554,PRJNA784994,50069883,3876161,ASM2916902v1
GCA_000350065.2,Colletotrichum orbiculare MAFF 240422,104-T,1213857,PRJNA171217,89748316,50717,KSG_Corb_v2
GCF_001831195.1,Colletotrichum orchidophilum,IMI 309357,1209926,PRJNA342923,48556462,284473,CORC01
GCF_030867605.1,Colletotrichum paranaense,IMI 384185,1914294,PRJNA350896,49177916,3374443,CPAR01
GCF_030913505.1,Colletotrichum phormii,CBS 102054,359342,PRJNA333354,51666170,1798794,Colph1
GCA_014235945.1,Colletotrichum plurivorum,LFN00145,2175906,PRJNA577396,49703650,112734,CPLU01
GCA_001563125.1,Colletotrichum salicis,CBS 607.94,1209931,PRJNA238477,48373413,25648,CSAL01
GCA_026260285.1,Colletotrichum sansevieriae,FPH2021-6,328473,PRJNA877595,98568926,63895,Colsa1.clean.fa
GCF_011075155.1,Colletotrichum scovillei,TJNH1,1209932,PRJNA605574,52001227,4871440,ASM1107515v1
GCA_006783085.1,Colletotrichum shisoi,PG-2018a,2078593,PRJNA431477,69667657,8230,ASM678308v1
GCF_013390195.1,Colletotrichum siamense,Cg363,690259,PRJNA476648,62936415,5441060,ASM1339019v1
GCA_004367935.1,Colletotrichum sidae,CBS 518.97,1347389,PRJNA445190,86827816,36815,ASM436793v1
GCA_001563135.1,Colletotrichum simmondsii,CBS122122,703756,PRJNA239224,50474234,55252,CSIM01
GCA_014235955.1,Colletotrichum sojae,LFN0009,2175907,PRJNA577398,49351125,93216,CSOJ01
GCA_030867255.1,Colletotrichum somersetense,CBS 131599,1500509,PRJNA262441,53667270,117922,Colso1
GCA_009801095.1,Colletotrichum sp. COLG25,COLG25,2596970,PRJNA554995,56915549,714863,ASM980109v1
GCA_009800995.1,Colletotrichum sp. COLG31,COLG31,2596971,PRJNA554995,53760195,162796,ASM980099v1
GCA_014705495.1,Colletotrichum sp. HC278,HC278,2776170,PRJNA625663,53185075,5545,ASM1470549v1
GCA_014705525.1,Colletotrichum sp. HC292,HC292,2776171,PRJNA625663,54637437,18742,ASM1470552v1
GCA_003122705.1,Colletotrichum sp. JS-367,JS-367,1938904,PRJNA368787,87196530,8071359,ASM312270v1
GCA_025328335.1,Colletotrichum sp. SAR 10_65,SAR 10_65,2838794,PRJNA728692,59664880,121239,ASM2532833v1
GCA_028639655.1,Colletotrichum sp. SAR 10_66,SAR 10_66,2838795,PRJNA728692,61044235,114296,ASM2863965v1
GCA_025327165.1,Colletotrichum sp. SAR 10_70,SAR 10_70,2838796,PRJNA728692,59535609,132840,ASM2532716v1
GCA_025327135.1,Colletotrichum sp. SAR 10_71,SAR 10_71,2838797,PRJNA728692,59858058,118449,ASM2532713v1
GCA_025327155.1,Colletotrichum sp. SAR 10_75,SAR 10_75,2838798,PRJNA728692,60807691,142260,ASM2532715v1
GCA_025327145.1,Colletotrichum sp. SAR 10_76,SAR 10_76,2838799,PRJNA728692,60132265,115369,ASM2532714v1
GCA_025330015.1,Colletotrichum sp. SAR 10_77,SAR 10_77,2838800,PRJNA728692,60541510,116320,ASM2533001v1
GCA_025327125.1,Colletotrichum sp. SAR 10_86,SAR 10_86,2838801,PRJNA728692,60722520,96072,ASM2532712v1
GCA_025329375.1,Colletotrichum sp. SAR 10_96,SAR 10_96,2838802,PRJNA728692,56155263,100534,ASM2532937v1
GCA_025329385.1,Colletotrichum sp. SAR 10_98,SAR 10_98,2838803,PRJNA728692,56034424,116100,ASM2532938v1
GCA_028654355.1,Colletotrichum sp. SAR 10_99,SAR 10_99,2838804,PRJNA728692,56736506,99053,ASM2865435v1
GCA_025328985.1,Colletotrichum sp. SAR11_239,SAR11_239,2838810,PRJNA728692,58100508,145788,ASM2532898v1
GCA_025328625.1,Colletotrichum sp. SAR11_240,SAR11_240,2838811,PRJNA728692,60035199,134203,ASM2532862v1
GCA_025328355.1,Colletotrichum sp. SAR11_57,SAR11_57,2838812,PRJNA728692,55451972,97317,ASM2532835v1
GCA_025328345.1,Colletotrichum sp. SAR11_59,SAR11_59,2838813,PRJNA728692,65090038,80323,ASM2532834v1
GCF_022836535.1,Colletotrichum spaethianum,MAFF 239500,700344,PRJDB11870,50915707,1120470,Cspa_1.0
GCA_004366825.1,Colletotrichum spinosum,CBS 515.97,1347390,PRJNA445190,82734851,56120,ASM436682v1
GCA_020631755.1,Colletotrichum sublineola,CsGL1,1173701,PRJNA659716,67666679,2691276,DDPSC_Csu_GS1001_v1
GCA_036851105.1,Colletotrichum tabaci,YC1,1209068,PRJNA962315,52145981,3611167,ASM3685110v1
GCF_030869305.1,Colletotrichum tamarilloi,Tom-12,1209934,PRJNA348678,52071711,410822,CTAM01
GCA_005350895.1,Colletotrichum tanaceti,BRIP57314,1306861,PRJNA421029,57912474,36517,ASM535089v1
GCA_014705045.1,Colletotrichum theobromicola,CF75,912112,PRJNA625663,55881512,59058,ASM1470504v1
GCA_022836555.1,Colletotrichum tofieldiae,MAFF 712333,708197,PRJDB11870,54252643,6011218,Ctol_6.0
GCA_004367215.1,Colletotrichum trifolii,543-2,5466,PRJNA506861,109659959,26965,KSG_Cotri_v1
GCA_027406125.1,Colletotrichum tropicale,HN32,912113,PRJNA872318,56942285,5037009,ASM2740612v1
GCA_025962755.1,Colletotrichum tropicicola,FJ4,1185846,PRJNA889704,55108579,113007,ASM2596275v1
GCA_014235925.2,Colletotrichum truncatum,CMES1059,5467,PRJNA563581,57008971,4568912,CTRU02v2
GCA_020226115.1,Colletotrichum viniferum,CvYL2a,1131913,PRJNA714705,73406341,2103953,ASM2022611v1
GCA_030867305.1,Colletotrichum zoysiae,MAFF 238573,1216348,PRJNA262217,46533813,129783,Colzo1
GCA_013420905.1,Collybia mongolica,X42,1966363,PRJNA623488,45985151,3638271,ASM1342090v1
GCA_015584075.1,Collybia nuda,CBS 247.69,64659,PRJNA334366,43493018,65035,Lepnud1
GCA_037014335.1,Collybia sordida,Lds1,123925,PRJNA1061211,40667329,3848630,ASM3701433v1
GCA_003313185.1,Collybia sp. MG36,MG36,2175971,PRJNA454572,46064087,10178,ASM331318v1
GCA_013368555.1,Collybiopsis confluens,CBS 406.79,2823264,PRJNA496462,60120426,181367,LU_GYC_1.0
GCA_000827265.1,Collybiopsis luxurians FD-317 M1,FD-317 M1,944289,PRJNA68535,66281670,114959,Gymlu1
GCA_001566745.1,Conidiobolus coronatus NRRL 28638,NRRL 28638,796925,PRJNA67455,39903661,5199,Conidiobolus_coronatus_NRRL28638
GCA_000697335.1,Conidiobolus incongruus B7586,B7586,1357681,PRJNA211906,93895354,15486,ConIncB7586-1.0
GCA_030770535.1,Conidiobolus obscurus,7217,164418,PRJNA982416,56939702,1064193,ASM3077053v1
GCA_003019895.1,Coniella lustricola,B22-T-1,2025994,PRJNA334659,36564510,111738,Coniella_lustricola_v1.0
GCA_040437665.1,Coniella vitis,GP1,2033813,PRJNA1003275,40936856,4535428,ASM4043766v1
GCA_002794785.1,Coniferiporia sulphurascens,FP133613(A)Sp,175648,PRJNA380036,39347566,1939760,PSUO.v3
GCA_024195185.1,Coniferiporia weirii,30910,135589,PRJNA804238,40274806,41309,ASM2419518v1
GCA_007388115.1,Coniochaeta endophytica,IL0111,2546457,PRJNA526083,32982947,639610,STR0027621
GCA_030052785.1,Coniochaeta hoffmannii,EXF-13287,91930,PRJNA854363,32670095,136243,ASM3005278v1
GCA_001879275.1,Coniochaeta ligniaria NRRL 30616,NRRL 30616,1408157,PRJNA223108,42382780,458053,Conlig_v1.0
GCA_007388105.1,Coniochaeta prunicola,STE-U 6107,744408,PRJNA526083,33145903,180953,STR0027789
GCA_003635345.1,Coniochaeta pulveracea,CAB683,177199,PRJNA473398,30020651,279076,ASM363534v1
GCA_009194965.1,Coniochaeta sp. 2T2.1,2T2.1,1571157,PRJNA250595,74351065,2673199,Conioc1
GCA_023628855.1,Coniochaeta sp. PK30-01,PK30-01,2939518,PRJNA833221,33979487,247873,ASM2362885v1
GCA_021432605.1,Coniochaeta sp. PMI_546,PMI_546,1450552,PRJNA234867,33513814,709162,ConPMI546
GCA_023628895.1,Coniochaeta sp. PT30-03-2,PT30-03-2,2939519,PRJNA833221,33967495,157769,ASM2362889v1
GCF_000271625.1,Coniophora puteana RWD-64-598 SS2,RWD-64-598 SS2,741705,PRJNA53977,42968544,216344,Conpu1
GCF_000281105.1,Coniosporium apollinis CBS 100218,CBS 100218,1168221,PRJNA157061,28645321,339767,Coni_apol_CBS100218_V1
GCA_033119265.1,Coniosporium uncinatum,CCFEE 5737,93489,PRJNA666634,35445124,3381,ASM3311926v1
GCA_025742365.1,Coniothyrium glycines,Pg-43,1077358,PRJNA849601,31173241,828248,Cglycines_Pg-43
GCA_032433595.1,Conoideocrella luteorostrata,ARSEF 14590,1105319,PRJNA980380,47385771,107081,UCR_Cluteorostrata_1.0
GCA_027627275.1,Coprinellus aureogranulatus,MPG-14N,752674,PRJNA858204,58242426,16601,Coprinellus_aureogranulatus_MPG-14n_reassembly
GCA_951394405.1,Coprinellus micaceus,,71717,PRJEB58952;PRJEB62080,51963485,1016946,gfCopMica1.1
GCF_000182895.1,Coprinopsis cinerea okayama7#130,okayama7#130,240176,PRJNA1447;PRJNA176382,36150142,3468139,CC3
GCA_004369085.1,Coprinopsis marcescibilis,CBS 121175,230819,PRJNA247837,38912666,87079,Copmar1
GCA_020736565.1,Coprinopsis sp. MPI-PUGE-AT-0042,MPI-PUGE-AT-0042,2826081,PRJNA347200,121013029,607084,Copph3
GCA_900156845.1,Coprinopsis strossmayeri,,76940,PRJEB18786,33316483,167374,ASM90015684v1
GCA_034638255.1,Coprinus comatus,Tebai39,56187,PRJNA1029306,35691447,596286,WZU_Copr_2.3
GCA_030685235.1,Copromyces sp. CBS 386.78,CBS 386.78,252197,PRJNA953078,50044663,196987,CopCBS38678_1
GCA_028828415.1,Cordyceps cateniannulata,FRD 24,983339,PRJNA899136,33634538,4260819,ASM2882841v1
GCA_002968875.1,Cordyceps cicadae,CC02,218633,PRJNA313127,34107548,47316,ASM296887v1
GCA_030779685.1,Cordyceps farinosa,MBC 401,89141,PRJNA879330,34242055,172760,ASM3077968v1
GCF_001636725.1,Cordyceps fumosorosea ARSEF 2679,ARSEF 2679,1081104,PRJNA72737,33485962,201388,ISF_1.0
GCA_036850795.1,Cordyceps javanica,F084,43265,PRJNA601038,34128300,5660803,ASM3685079v1
GCF_000225605.1,Cordyceps militaris CM01,CM01,983644,PRJNA41129,32268578,108187,CmilitarisCM01_v01
GCA_003025255.1,Cordyceps pruinosa,KACC 44470,129524,PRJNA314175,36697038,14628,ASM302525v1
GCA_002591385.1,Cordyceps sp. RAO-2017,1346,2004951,PRJNA388689,32302071,15692,Hirsu2
GCA_025583755.1,Cordyceps tenuipes,YF17002,45847,PRJNA875507,29952861,140681,ASM2558375v1
GCA_019137255.1,Corinectria fuckeliana,CBS 125109,930093,PRJNA593731,42250300,252645,ASM1913725v1
GCA_020543525.1,Coriolopsis trogii,Ct001,76130,PRJNA747173;PRJNA750075,38805391,2526847,Ct001_29
GCA_033296725.1,Corynascus novoguineensis,CBS 359.72,1126955,PRJNA441720,32248778,112129,Corno1
GCA_022059125.1,Corynespora cassiicola,ZM170522,59586,PRJNA694745,44422666,3853682,ASM2205912v1
GCA_019202945.1,Corynespora olivacea,CBS 114450,132096,PRJNA721456,34047820,82380,ASM1920294v1
GCA_014925845.1,Crassisporium funariophilum,CBS 144457,1954473,PRJNA370017,37117181,2159954,Crafun1
GCA_001179765.1,Crepidotus sp. BD-2015,,1617101,PRJEB8570,70257325,649,Mycena-l100.fa
GCA_015657495.1,Crepidotus variabilis,CBS 506.95,179855,PRJNA410303,38577924,114686,Crevar1
GCA_030581755.1,Crinitomyces ghanaensis,NRRL YB-1486T,135453,PRJNA736342,12420119,164507,ASM3058175v1
GCA_021029105.1,Cristinia sonorae,KKN 215,1940300,PRJNA363661,30130434,648076,Crison1
GCA_038089315.1,Crocinoboletus aff. laetissimus,TRTC168521,3095545,PRJNA1022813,61118723,2000,SWK335-Crocinoboletus-laetissimus
GCA_000464975.1,Cronartium comandrae C4,C4,1301515,PRJNA190832,68605838,1741,Cron_com_1.0
GCA_015951145.1,Cronartium quercuum f. sp. fusiforme G11,G11,708437,PRJNA67371,76567842,10111,Croqu1
GCA_000500245.1,Cronartium ribicola 11-2,11-2,1301521,PRJNA190829,94332870,3099,Cro_ribi_1.0
GCA_036936985.1,Crucibulum cyathiforme,FLAS-F-66527,2950008,PRJNA930910,51396422,2747,ASM3693698v1
GCA_004379715.1,Crucibulum laeve,CBS 166.37,68775,PRJNA333385,44728771,93480,Crula1
GCA_036937015.1,Crucibulum parvulum,FLAS-F-66525,2810475,PRJNA930910,49964160,3120,ASM3693701v1
GCA_002077065.1,Cryoendolithus antarcticus,CCFEE 5527,1507870,PRJNA342238,47406531,774463,ASM207706v1
GCA_000504465.1,Cryomyces antarcticus CCFEE 534,CCFEE 534,1323836,PRJNA222806,24323699,4762,CryAan1.0
GCA_005059845.1,Cryomyces minteri,CCFEE 5187,331657,PRJNA342238,44136976,16001,ASM505984v1
GCA_014849955.1,Cryphonectria carpinicola,CS3,2725329,PRJNA644891,42233586,38478,ASM1484995v1
