ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_001599815.1,Furcasterigmium furcatum,JCM 9210,2710536,PRJDB3556;PRJDB3662,40320693,1064050,JCM_9210_assembly_v001
GCA_003086725.1,Furculomyces boomerangus,AUS-77-4,61424,PRJNA329411,28123040,7500,ASM308672v1
GCA_021655885.1,Fusarium abutilonis,NRRL 66737,2895621,PRJNA596282,33865899,91897,ASM2165588v1
GCA_017657105.1,Fusarium acaciae-mearnsii,CBS 110255,282272,PRJNA677929,36922138,1359004,ASM1765710v1
GCA_013363215.1,Fusarium acuminatum,F829,5515,PRJNA596296,46868008,38483,ASM1336321v1
GCA_012932015.1,Fusarium acutatum,NRRL 13308,78861,PRJNA565749,43327976,114620,ASM1293201v1
GCA_017657045.1,Fusarium aethiopicum,CBS 122858,569394,PRJNA677929,36818935,1558232,ASM1765704v1
GCA_001654545.1,Fusarium agapanthi,NRRL 54464,1803897,PRJNA312368,41955053,63438,ASM165454v1
GCA_013618265.1,Fusarium albidum,NRRL_22152,1237067,PRJNA416189,36878855,12371,ASM1361826v1
GCA_012931995.1,Fusarium albosuccineum,NRRL 20459,1237068,PRJNA596284,50867201,23241,ASM1293199v1
GCA_002982035.1,Fusarium algeriense,NRRL 66648,2050978,PRJNA416189,49991184,49941,ASM298203v1
GCA_003947045.1,Fusarium ambrosium,NRRL 20438,131363,PRJNA389173,49019568,121643,NRRL20438v1
GCA_012977745.1,Fusarium anguioides,NRRL 25385,183586,PRJNA485357,38873566,110097,ASM1297774v1
GCA_019189775.1,Fusarium annulatum,F8_4S_2B,48484,PRJNA723004,45009810,1223903,ASM1918977v1
GCA_013364935.1,Fusarium anthophilum,NRRL 25214,48485,PRJNA565749,45752990,124798,ASM1336493v1
GCA_013618295.1,Fusarium armeniacum,NRRL 25141,679435,PRJNA436741,37088963,267748,ASM1361829v1
GCA_001717845.1,Fusarium asiaticum,NRRL6101,282267,PRJNA291971,36526733,584982,ASM171784v1
GCA_012932025.1,Fusarium austroafricanum,NRRL 53441,2364996,PRJNA485357,45682287,84818,ASM1293202v1
GCA_017657035.1,Fusarium austroamericanum,CBS 110246,282268,PRJNA677929,37177464,977434,ASM1765703v1
GCA_020744115.1,Fusarium avenaceum,MPI-SDFR-AT-0044,40199,PRJNA455443,42232206,4676257,Fustri1
GCA_013186375.1,Fusarium aywerte,NRRL 25410,427292,PRJNA596283,36046391,108635,ASM1318637v1
GCA_001680625.1,Fusarium azukiicola,NRRL 54364,1174670,PRJNA289542,51307981,3382,ASM168062v1
GCA_012977765.1,Fusarium babinda,NRRL 25533,48486,PRJNA485357,43779518,110403,ASM1297776v1
GCA_013623355.1,Fusarium bactridioides,NRRL 66639,42668,PRJNA565749,42868150,50140,ASM1362335v1
GCA_013186755.1,Fusarium begoniae,NRRL 25300,48487,PRJNA565749,43933904,97104,ASM1318675v1
GCA_002980475.2,Fusarium beomiforme,NRRL 25174,44412,PRJNA416189,46521357,74977,ASM298047v2
GCA_017656985.1,Fusarium boothii,CBS 316.73,282271,PRJNA677929,36363344,1291131,ASM1765698v1
GCA_018886245.1,Fusarium brachygibbosum,HN-1,679434,PRJNA686892,40359588,1452529,Fb-HN-1
GCA_017656955.1,Fusarium brasilicum,CBS 119179,281087,PRJNA677929,37002032,1144438,ASM1765695v1
GCA_001680685.1,Fusarium brasiliense,NRRL 31757,235270,PRJNA289542,49382781,5525,ASM168068v1
GCA_013363135.1,Fusarium brevicatenulatum,NRRL 25447,48488,PRJNA565749,42451739,60812,ASM1336313v1
GCA_014822075.1,Fusarium buharicum,NRRL 13371,44411,PRJNA596282,36065887,61123,ASM1482207v1
GCA_013758895.1,Fusarium bulbicola,NRRL 25176,79018,PRJNA565749,43605813,54686,ASM1375889v1
GCA_002980515.1,Fusarium burgessii,NRRL 66654,1041577,PRJNA416189,49328922,56525,ASM298051v1
GCA_014899095.1,Fusarium buxicola,NRRL 36148,57154,PRJNA614465,35238955,44816,ASM1489909v1
GCA_013624355.1,Fusarium caatingaense,NRRL 66470,2562764,PRJNA436969,37767185,91248,ASM1362435v1
GCA_004367475.1,Fusarium camptoceras,NRRL 13381,57143,PRJNA436969,36761704,216991,Fusarium_camptoceras_NRRL_13381
GCA_019055205.1,Fusarium cerealis,S18/34,56641,PRJNA730356,36537740,490630,ASM1905520v1
GCA_011034095.1,Fusarium cf. aywerte,EtdFoc-240,2778371,PRJNA353637;PRJNA412392,40249080,636588,ASM1103409v1
GCA_011033785.1,Fusarium cf. falciforme,EtdFoc-186,2778372,PRJNA353637;PRJNA412392,59296905,299196,ASM1103378v1
GCA_011035825.1,Fusarium cf. hostae,EthFoc-23,2778373,PRJNA353637;PRJNA412392,54211596,132028,ASM1103582v1
GCA_011036685.1,Fusarium cf. nygamai,EthFoc-DSP1,2778374,PRJNA353637;PRJNA412392,44711280,3042,ASM1103668v1
GCA_011033385.1,Fusarium cf. solani,EtdFoc-155,1715230,PRJNA353637;PRJNA412392,55022385,287760,ASM1103338v1
GCA_011035275.1,Fusarium cf. verticillioides,EthFoc-133,2778375,PRJNA353637;PRJNA412392,42665356,269411,ASM1103527v1
GCA_020137375.1,Fusarium chaquense,NRRL 66748,2720561,PRJNA436741,36995121,136162,ASM2013737v1
GCA_014898915.1,Fusarium chlamydosporum,NRRL 13444,86545,PRJNA596283,37919972,193923,ASM1489891v1
GCA_022627125.1,Fusarium chuoi,FFSC RH1,2885761,PRJNA761077,45424172,674883,ASM2262712v1
GCA_021730345.1,Fusarium cicatricum,NRRL 54954,1053132,PRJNA596292,36850636,34186,ASM2173034v1
GCA_024047395.1,Fusarium circinatum,CMWF1803,48490,PRJNA681517,46810763,1681082,ASM2404739v1
GCA_004367485.1,Fusarium citri,NRRL 66334 (ITEM 10392),2495903,PRJNA436969,37871789,242401,FIESC_29_NRRL_66334_ITEM_10392
GCA_004367155.1,Fusarium clavum,NRRL 66337 (ITEM 11348),2594811,PRJNA436969,38600640,144835,FIESC_5_NRRL_66337_ITEM_11348
GCF_003316985.1,Fusarium coffeatum,FIESC_28,231269,PRJNA437524,37769732,166659,ASM331698v1
GCA_013781345.1,Fusarium coicis,NRRL 66233,1567539,PRJNA565749,42721782,83309,ASM1378134v1
GCA_023065405.1,Fusarium commune,F23a,249398,PRJNA788990,46148238,2194425,ASM2306540v1
GCA_014824425.1,Fusarium concentricum,NRRL 25181,48491,PRJNA565749,43124130,160280,ASM1482442v1
GCA_013184415.1,Fusarium concolor,NRRL 13459,48492,PRJNA485357,49594271,52799,ASM1318441v1
GCA_013184455.1,Fusarium continuum,NRRL 66286,1566354,PRJNA488083,38094324,41752,ASM1318445v1
GCA_017656915.1,Fusarium cortaderiae,CBS 119183,281068,PRJNA677929,37069992,1371178,ASM1765691v1
GCA_016952355.1,Fusarium culmorum,Class2-1B,5516,PRJNA643593,37519305,9630554,ASM1695235v1
GCA_001680505.1,Fusarium cuneirostrum,NRRL 31157,235271,PRJNA289542,49007756,8432,ASM168050v1
GCA_014824385.1,Fusarium cyanostomum,NRRL 53998,1237069,PRJNA614465,38350644,52741,ASM1482438v1
GCA_013266205.1,Fusarium decemcellulare,NRRL 13412,57161,PRJNA596284,53686487,35228,ASM1326620v1
GCA_013396175.1,Fusarium denticulatum,NRRL 25311,48507,PRJNA565749,43161494,108374,ASM1339617v1
GCA_017140155.1,Fusarium devonianum,NRRL 22134,2951723,PRJNA596292,32968512,41814,ASM1714015v1
GCA_013623525.1,Fusarium dimerum,NRRL 20691,57145,PRJNA416189,37608502,49131,ASM1362352v1
GCA_013186775.1,Fusarium dlaminii,NRRL 13164,42669,PRJNA565749,44062281,476180,ASM1318677v1
GCA_013618395.1,Fusarium domesticum,NRRL 29976,225610,PRJNA416189,32578673,23368,ASM1361839v1
GCA_012978555.1,Fusarium drepaniforme,NRRL 62941,2951361,PRJNA511036,48125938,28035,ASM1297855v1
GCA_003946985.1,Fusarium duplospermum,NRRL62584,1325734,PRJNA389173,47510963,168109,NRRL62584.SPAdes
GCA_003313175.1,Fusarium equiseti,D25-1,61235,PRJNA473205,40776005,6178397,ASM331317v1
GCA_002168265.2,Fusarium euwallaceae,HFEW-16-IV-019,1147111,PRJNA387548,48274071,111848,ASM216826v2
GCA_024500265.1,Fusarium falciforme,C5,195108,PRJNA843444,56055472,420447,ASM2450026v1
GCF_020744385.1,Fusarium flagelliforme,FIESC 12 MPI-CAGE-AA-0113,2675880,PRJNA370199,40328194,5434111,Fuseq1
GCA_003947005.1,Fusarium floridanum,NRRL62606,1325733,PRJNA389173,47357966,59628,NRRL62606.SPAdes
GCA_013623845.1,Fusarium foetens,NRRL 38302,246455,PRJNA596293,46252681,27447,ASM1362384v1
GCA_003353625.1,Fusarium fracticaudum,CBS 137234,1604329,PRJNA412578,46252763,1700611,ASM335362v1
GCF_900079805.1,Fusarium fujikuroi,IMI 58289,5127,PRJEB185,43832314,1182607,Fusarium_fujikuroi_IMI58289_V2
GCA_013266175.1,Fusarium gaditjirri,NRRL 45417,282569,PRJNA596290,41888603,132356,ASM1326617v1
GCA_017656835.1,Fusarium gerlachii,CBS 119176,569362,PRJNA677929,36573545,1651549,ASM1765683v1
GCA_013396165.1,Fusarium globosum,NRRL 26131,78864,PRJNA565749,44594533,71375,ASM1339616v1
GCA_014899075.1,Fusarium goolgardi,NRRL 66250,1567540,PRJNA436741,34842037,46593,ASM1489907v1
GCF_000240135.3,Fusarium graminearum PH-1,PH-1; NRRL 31084,5518,PRJNA13839,36458046,184591,ASM24013v3
GCA_013266165.1,Fusarium graminum,NRRL 20692,86546,PRJNA596285,34983573,85760,ASM1326616v1
GCA_021655865.1,Fusarium guadeloupense,NRRL 66743,2895620,PRJNA596282,39023313,116695,ASM2165586v1
GCA_013186795.1,Fusarium guttiforme,NRRL 22945,47756,PRJNA565749,43290262,80378,ASM1318679v1
GCA_010015875.1,Fusarium haematococcum,LQ1,984957,PRJNA574800,51904974,313817,ASM1001587v1
GCA_013618405.1,Fusarium hainanense,NRRL 66475,2494463,PRJNA436969,36640049,122227,ASM1361840v1
GCA_013396295.1,Fusarium heterosporum,NRRL 20693,42747,PRJNA596285,35674141,173494,ASM1339629v1
GCA_002234235.1,Fusarium hostae,Hy9,152502,PRJNA389502,54581980,53938,Hy9
GCA_004366955.1,Fusarium humuli,NRRL 66339 (ITEM 11401),2494464,PRJNA436969,39159659,204308,ASM436695v1
GCA_013623515.1,Fusarium illudens,NRRL 22090,131364,PRJNA511036,40316279,24111,ASM1362351v1
GCA_004367075.1,Fusarium incarnatum,NRRL 66325 (ITEM 7155),298378,PRJNA436969,37491574,297642,FIESC_23_NRRL_66325_ITEM_7155
GCA_004367085.1,Fusarium irregulare,NRRL 31160,2494466,PRJNA436969,37441600,152111,FIESC_15_NRRL_31160
GCA_003698175.1,Fusarium kuroshium,UCR3666,2010991,PRJNA389173,46557493,91126,Fus_sp_AF-12_v1.0
GCA_013184315.1,Fusarium kyushuense,NRRL 25348,56665,PRJNA436741,36015118,240014,ASM1318431v1
GCA_018104275.1,Fusarium langsethiae,Fe2391,179993,PRJNA701381,59637819,3513144,ASM1810427v1
GCA_014898835.1,Fusarium lateritium,NRRL 13622,5523,PRJNA596286,46885457,67421,ASM1489883v1
GCA_023509735.1,Fusarium liriodendri,NRRL 22389,2747437,PRJNA511036,46191257,71630,ASM2350973v1
GCA_013618495.1,Fusarium longipes,NRRL 13317,694270,PRJNA436741,35311369,420876,ASM1361849v1
GCA_017656775.1,Fusarium louisianense,CBS 127525,1571108,PRJNA677929,36237652,797327,ASM1765677v1
GCA_013184325.1,Fusarium luffae,NRRL 66473,2494467,PRJNA436969,37413695,80644,ASM1318432v1
GCA_014898885.1,Fusarium lyarnte (nom. inval.),NRRL 54252,1041578,PRJNA596290,43920991,74127,ASM1489888v1
GCF_900044065.1,Fusarium mangiferae,MRC7560,192010,PRJEB9887,46292722,629886,Genome assembly version 1
GCA_022833035.1,Fusarium marasasianum,CMW 25512,1604330,PRJNA773875,47207981,721803,ASM2283303v1
GCA_017656785.1,Fusarium meridionale,CBS 110249,282269,PRJNA677929,36895363,1393323,ASM1765678v1
GCA_017656815.1,Fusarium meridionale x Fusarium asiaticum,CBS 110260,488412,PRJNA677929,36114347,137867,ASM1765681v1
GCA_017656745.1,Fusarium mesoamericanum,CBS 415.86,282270,PRJNA677929,36791064,682748,ASM1765674v1
GCA_001633045.1,Fusarium metavorans,FSSC_6,2421284,PRJNA314357,46940970,88283,ASM163304v1
GCA_013396015.1,Fusarium mexicanum,NRRL 53147,751941,PRJNA565749,43957871,146536,ASM1339601v1
GCA_014898875.1,Fusarium miscanthi,NRRL 26231,75915,PRJNA596290,40939057,154688,ASM1489887v1
GCA_013396205.1,Fusarium mundagurra,NRRL 66235,1567541,PRJNA565749,49121928,107366,ASM1339620v1
GCF_019915245.1,Fusarium musae,F31,1042133,PRJNA718489,44015302,4357084,ASM1991524v1
GCA_004367095.1,Fusarium nanum,NRRL 66324 (ITEM 6748),2494468,PRJNA436969,37152391,209155,FIESC_25_NRRL_66324_ITEM_6748
GCA_013396005.1,Fusarium napiforme,NRRL 25196,42672,PRJNA565749,42092515,78215,ASM1339600v1
GCA_014898925.1,Fusarium nelsonii,NRRL 13338,77846,PRJNA596283,41372681,102753,ASM1489892v1
GCA_013623595.1,Fusarium nematophilum,NRRL 54600,1053271,PRJNA416189,52519516,23155,ASM1362359v1
GCA_006518225.1,Fusarium neocosmosporiellum,NRRL 22166,1325723,PRJNA511036,54037528,28868,ASM651822v1
GCA_017656675.1,Fusarium nepalense,CBS 127943,1571107,PRJNA677929,35847779,499352,ASM1765667v1
GCA_013184375.1,Fusarium newnesense,NRRL 66241,1567543,PRJNA416189,48754646,23470,ASM1318437v1
GCA_013623555.1,Fusarium nisikadoi,NRRL 25179,78863,PRJNA565749,40881803,87107,ASM1362355v1
GCA_014898975.1,Fusarium nodosum,NRRL 36351,2592597,PRJNA436741,35673764,229876,ASM1489897v1
GCA_012977755.1,Fusarium nurragi,NRRL 36452,457084,PRJNA596294,35480406,114353,ASM1297775v1
GCA_001262555.1,Fusarium nygamai,MRC8546,42673,PRJNA281294,51615029,383648,ASM126255v1
GCF_000260195.1,Fusarium odoratissimum NRRL,54006,2502994,PRJNA176382;PRJNA73539,46553780,348590,FO_II5_V1
GCA_003946995.1,Fusarium oligoseptatum,NRRL62579,2604345,PRJNA389173,48655532,158082,NRRL62579.SPAdes
GCF_000271745.1,Fusarium oxysporum,NRRL 32931,5507,PRJNA67067,47906303,538881,FO_FOSC_3_a_V1
GCA_014899045.1,Fusarium palustre,NRRL 54050,680193,PRJNA436741,37016938,179639,ASM1489904v1
GCA_013186395.1,Fusarium papillatum,NRRL 62944,2951362,PRJNA511036,47993716,11415,ASM1318639v1
GCA_013623535.1,Fusarium penzigii,NRRL 20711,587888,PRJNA416189,36309415,58838,ASM1362353v1
GCA_001680515.1,Fusarium phaseoli,NRRL 31156,120645,PRJNA289542,50534409,13770,ASM168051v1
GCA_013396025.1,Fusarium phyllophilum,NRRL 13617,47803,PRJNA565749,43389320,87347,ASM1339602v1
GCA_020615335.1,Fusarium pilosicola,CMWF1183,2682911,PRJNA720607,47881020,3565285,ASM2061533v1
GCA_002165215.1,Fusarium pininemorale,CMW 25243,1604332,PRJNA385259,47778485,1358616,FUSPIN1.0
GCF_019609905.1,Fusarium poae,DAOMC 252244,36050,PRJNA578270,43859651,9989830,ASM1960990v1
GCA_002093855.1,Fusarium praegraminearum,NRRL 39664,1824868,PRJNA317014,35314756,195770,ASM209385v1
GCF_900067095.1,Fusarium proliferatum,ET1,948311,PRJEB9885,45210324,782754,F. proliferatum ET1 version 1
GCA_011320165.1,Fusarium protoensiforme,NRRL 22178,2747443,PRJNA511036,45455580,75307,ASM1132016v1
GCA_013395995.1,Fusarium pseudoanthophilum,NRRL 25211,48495,PRJNA565749,42829214,60197,ASM1339599v1
GCA_013396035.1,Fusarium pseudocircinatum,NRRL 36939,56676,PRJNA565749,43320561,118013,ASM1339603v1
GCF_000303195.2,Fusarium pseudograminearum,CS3096,101028,PRJNA66583,36863345,188196,FP7
GCA_013186785.1,Fusarium pseudonygamai,NRRL 13592,47755,PRJNA565749,42134144,50016,ASM1318678v1
GCA_013186855.1,Fusarium ramigenum,NRRL 25208,48496,PRJNA565749,46511936,87353,ASM1318685v1
GCF_020744475.1,Fusarium redolens,MPI-CAGE-AT-0023,48865,PRJNA347185,52563400,1971302,Fusre1
GCA_013623725.1,Fusarium robinianum,NRRL 25729,1634941,PRJNA416189,36526469,43095,ASM1362372v1
GCA_017165645.1,Fusarium sacchari,FS66,42676,PRJNA667564,45680183,1965716,ASM1716564v1
GCA_001567575.1,Fusarium sambucinum,F-4,5128,PRJNA274729,37784234,180967,Fsamv1.0
GCA_013266185.1,Fusarium sarcochroum,NRRL 20472,1208366,PRJNA596286,46449918,55061,ASM1326618v1
GCA_004367495.1,Fusarium scirpi,NRRL 66328,2211609,PRJNA436969,39626180,290330,Fusarium_scirpi_NRRL_66328
GCA_013363185.1,Fusarium secorum,NRRL 62593,1477011,PRJNA565749,51208246,24927,ASM1336318v1
GCA_013623625.1,Fusarium setosum,NRRL 36526,57148,PRJNA416189,46212637,32826,ASM1362362v1
GCA_014898995.1,Fusarium sibiricum,NRRL 53430,929237,PRJNA436741,40621427,48079,ASM1489899v1
GCA_019843635.1,Fusarium siculi,KOD 1856,2563089,PRJNA565749,44978091,57242,ASM1984363v1
GCF_020744495.1,Fusarium solani,FSSC 5 MPI-SDFR-AT-0091,169388,PRJNA370198,52932111,2221287,Fusso1
GCA_023101225.1,Fusarium solani-melongenae,CRI 24-3,2747967,PRJNA765467,49477711,4496268,ASM2310122v1
GCA_017579625.1,Fusarium sororula,FCC 5425,1604333,PRJNA663135,47806863,481021,ASM1757962v1
GCA_014885045.1,Fusarium sp. 'flavolapis',MK7,2776169,PRJNA665233,45009719,3245669,ASM1488504v1
GCA_014884825.1,Fusarium sp. 190-020-2,190-020-2,2765005,PRJNA658816,50196770,539468,ASM1488482v1
GCA_003947015.1,Fusarium sp. AF-6,NRRL62590,1325737,PRJNA389173,43054081,69814,NRRL62590.SPAdes
GCA_013416785.2,Fusarium sp. BWC1,BWC1,2838793,PRJNA533882,27219291,63490,ASM1341678v2
GCA_020976545.1,Fusarium sp. Barmshour,Barmshour,2691012,PRJNA596396,56527548,199884,ASM2097654v1
GCA_021533815.1,Fusarium sp. C39,C39,2820125,PRJNA715509,43973933,4764299,ASM2153381v1
GCA_017656595.1,Fusarium sp. CBS 123663,CBS 123663,1934327,PRJNA677929,36234860,771018,ASM1765659v1
GCA_014764975.1,Fusarium sp. DS 682,DS 682,2773459,PRJNA664411,56063992,24924,SF-1-001
GCA_022627095.1,Fusarium sp. FIESC RH6,FIESC RH6,2874508,PRJNA761077,39998308,979361,ASM2262709v1
GCA_013618385.1,Fusarium sp. FSAMSC_23,FSAMSC_23,2806465,PRJNA436741,37864504,157863,ASM1361838v1
GCA_021223625.1,Fusarium sp. HKF-74,HKF-74,2885382,PRJNA772093,43055881,432218,ASM2122362v1
GCA_000966855.1,Fusarium sp. JS1030,JS1030,1580212,PRJNA269535,53748257,463816,ASM96685v1
GCA_000966865.1,Fusarium sp. JS626,JS626,1580211,PRJNA269534,42866936,655690,ASM96686v1
GCA_013624395.1,Fusarium sp. KOD 1611,KOD 1611,2736616,PRJNA565749,38904783,17780,ASM1362439v1
GCA_020744335.1,Fusarium sp. MPI-SDFR-AT-0072,MPI-SDFR-AT-0072,2826082,PRJNA455444,48370669,4717126,Fusco1
GCA_013010345.1,Fusarium sp. NRRL 22101,NRRL 22101,487220,PRJNA511036,65630421,29267,ASM1301034v1
GCA_013755755.1,Fusarium sp. NRRL 25184,NRRL 25184,70751,PRJNA416189,48354098,58744,ASM1375575v1
GCA_013396255.1,Fusarium sp. NRRL 25303,NRRL 25303,122381,PRJNA565749,43724536,102206,ASM1339625v1
GCA_013759095.1,Fusarium sp. NRRL 29148,NRRL 29148,2708285,PRJNA565749,40716253,31986,ASM1375909v1
GCA_013759115.1,Fusarium sp. NRRL 47473,NRRL 47473,2708284,PRJNA565749,43378718,105072,ASM1375911v1
GCA_013396095.1,Fusarium sp. NRRL 52700,NRRL 52700,1101274,PRJNA565749,42984365,411744,ASM1339609v1
GCA_013759125.1,Fusarium sp. NRRL 53293,NRRL 53293,2708283,PRJNA565749,43919567,110288,ASM1375912v1
GCA_013184445.1,Fusarium sp. NRRL 53497,NRRL 53497,2692427,PRJNA485357,44200128,145770,ASM1318444v1
GCA_013186425.2,Fusarium sp. NRRL 62610,NRRL 62610,2699242,PRJNA511036,46117750,6966,ASM1318642v2
GCA_012978535.1,Fusarium sp. NRRL 62957,NRRL 62957,2699241,PRJNA511036,43824757,3722,ASM1297853v1
GCA_013186415.1,Fusarium sp. NRRL 66088,NRRL 66088,1576625,PRJNA511036,48685532,46149,ASM1318641v1
GCA_013266265.1,Fusarium sp. NRRL 66182,NRRL 66182,2692428,PRJNA596286,48024423,35660,ASM1326626v1
GCA_004367055.1,Fusarium sp. NRRL 66335,NRRL 66335,2870669,PRJNA436969,39032402,183800,FIESC_33_NRRL_66335_ITEM_10395
GCA_021655895.1,Fusarium sp. NRRL 66739,NRRL 66739,2895622,PRJNA596282,35234752,66946,ASM2165589v1
GCA_014824365.1,Fusarium sp. NRRL 66894,NRRL 66894,2729611,PRJNA485357,52557575,42809,ASM1482436v1
GCA_014824405.1,Fusarium sp. NRRL 66896,NRRL 66896,2729612,PRJNA485357,50697708,45888,ASM1482440v1
GCA_002234255.1,Fusarium sp. Na10,Na10,451674,PRJNA389502,46623205,207981,Na10
GCA_021020635.1,Fusarium sp. PT,PT,2891587,PRJNA737353,40579610,2955021,ASM2102063v1
GCA_013416755.1,Fusarium sp. QHM,QHM,2571106,PRJNA533880,42105543,478824,ASM1341675v1
GCA_019054865.1,Fusarium sp. S18/2,S18/2,2835763,PRJNA730356,36558494,1098310,ASM1905486v1
GCA_019054735.1,Fusarium sp. S18/39,S18/39,2835765,PRJNA730356,39376409,3366179,ASM1905473v1
GCA_019054775.1,Fusarium sp. S18/7,S18/7,2835764,PRJNA730356,39071468,1214018,ASM1905477v1
GCA_019054715.1,Fusarium sp. S19/10,S19/10,2835766,PRJNA730356,39283611,797098,ASM1905471v1
GCA_019192225.1,Fusarium sp. TH15,TH15,2849017,PRJNA738342,46811982,4569486,ASM1919222v1
GCA_019054645.1,Fusarium sporotrichioides,S17/16,5514,PRJNA730356,37952898,2712307,ASM1905464v1
GCA_017140175.1,Fusarium staphyleae,NRRL 22316,57149,PRJNA596292,32054995,63308,ASM1714017v1
GCA_013186845.1,Fusarium sterilihyphosum,NRRL 25623,192009,PRJNA565749,46826030,74938,ASM1318684v1
GCA_014822085.1,Fusarium stilboides,NRRL 20429,57150,PRJNA596286,46266392,112927,ASM1482208v1
GCF_013396075.1,Fusarium subglutinans,NRRL 66333,42677,PRJNA565749,44177197,181117,ASM1339607v1
GCA_013623665.1,Fusarium sublunatum,NRRL 13384,86547,PRJNA596286,35749494,100221,ASM1362366v1
GCA_003670145.1,Fusarium subtropicale,NRRL 66764,2283686,PRJNA436741,35376741,92487,ASM367014v1
GCA_013186925.1,Fusarium succisae,NRRL 13298,42666,PRJNA565749,45394184,329061,ASM1318692v1
GCA_012977735.1,Fusarium tanahbumbuense,NRRL 66471,2594821,PRJNA436969,37800359,85388,ASM1297773v1
GCA_001513835.1,Fusarium temperatum,CMWF389,767483,PRJNA242703,45458781,392890,ASM151383v1
GCA_013186935.1,Fusarium thapsinum,NRRL 22049,120644,PRJNA565749,40867009,321487,ASM1318693v1
GCF_013396195.1,Fusarium tjaetaba,NRRL 66243,1567544,PRJNA565749,43066134,150570,ASM1339619v1
GCA_014824505.1,Fusarium torreyae,NRRL 54149,1237075,PRJNA488083,35989036,61742,ASM1482450v1
GCA_013623875.1,Fusarium torulosum,NRRL 22747,33205,PRJNA596296,41267772,90320,ASM1362387v1
GCA_013623685.1,Fusarium transvaalense,NRRL 31008,2267551,PRJNA436741,37877147,112971,ASM1362368v1
GCA_020744515.1,Fusarium tricinctum,MPI-SDFR-AT-0068,61284,PRJNA347189,43693088,5209653,Fustr1
GCA_013363205.1,Fusarium tuaranense,NRRL 46518,1325736,PRJNA511036,48885884,32618,ASM1336320v1
GCA_021730365.1,Fusarium tucumaniae,NRRL 30196,232081,PRJNA511036,42097188,37785,ASM2173036v1
GCA_013364945.1,Fusarium tupiense,NRRL 53984,1235837,PRJNA565749,45456852,88322,ASM1336494v1
GCA_013186905.1,Fusarium udum,NRRL 25194,42665,PRJNA565749,44617809,42598,ASM1318690v1
GCA_017656695.1,Fusarium ussurianum,29813,1284706,PRJNA677929,35921588,1096189,ASM1765669v1
GCF_000151355.1,Fusarium vanettenii,77-13-4,2747968,PRJNA16586,51286497,1255602,v2.0
GCF_900007375.1,Fusarium venenatum,A3/5,56646,PRJEB7533,38581574,6056384,ASM90000737v1
GCA_013623715.1,Fusarium verrucosum,NRRL 22566,1237073,PRJNA416189,34167378,95846,ASM1362371v1
GCF_000149555.1,Fusarium verticillioides,7600,117187,PRJNA15553;PRJNA176382,41791161,392397,ASM14955v1
GCA_019191175.1,Fusarium veterinarium,F5_8S_1A_F,2502998,PRJNA723004,48079010,279094,ASM1919117v1
GCA_020883615.1,Fusarium virguliforme,FV201,232082,PRJNA773799,53035307,4662781,ASM2088361v1
GCA_017656575.1,Fusarium vorosii,CBS 119178,569361,PRJNA677929,35995919,485618,ASM1765657v1
GCA_013183765.1,Fusarium xylarioides,KSU18978,221167,PRJNA530275,55241615,249341,ASM1318376v1
GCA_008711595.1,Fusarium xyrophilum,NRRL 62721,2687229,PRJNA565749,39592218,18500,ASM871159v1
GCA_013623745.1,Fusarium zanthoxyli,NRRL 66285,2082529,PRJNA488083,40855407,51793,ASM1362374v1
GCA_013266195.1,Fusarium zealandicum,NRRL 22465,1053134,PRJNA596292,33536579,43117,ASM1326619v1
GCA_002197995.1,Gaeumannomyces sp. JS-464,JS-464,1938905,PRJNA368789,53151282,7462253,ASM219799v1
GCF_000145635.1,Gaeumannomyces tritici,R3-111a-1,36779,PRJNA37931,43618147,48943,Gae_graminis_V2
