ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_004016475.1,Claviceps perihumidiphila,PRL 1566,2670775,PRJNA449361,30691559,46550,ASM401647v1
GCA_029405325.1,Claviceps purpurea,LM72,5111,PRJNA901936,34178275,4441790,ASM2940532v1
GCA_018360225.1,Claviceps pusilla,CCC 602,123648,PRJNA528707,45904044,15010,CSU_CCC602_v1
GCA_004016085.1,Claviceps quebecensis,136,2778779,PRJNA449361,35875594,41916,ASM401608v1
GCA_004016175.1,Claviceps ripicola,JM_7.2,2670776,PRJNA449361,30598250,39984,ASM401617v1
GCA_018360135.1,Claviceps sorghi,CCC 632,96774,PRJNA528707,35635695,16225,CSU_CCC632_v1
GCA_018360215.1,Claviceps spartinae,CCC 535,1294630,PRJNA528707,29308890,42688,CSU_CCC535_v1
GCA_051528945.1,Claviceps viridis,DSM 882,89179,PRJNA1074702,25613663,14728,YNP70
GCA_030573135.1,Clavispora asparagi,NRRL Y-48714,255214,PRJNA736342,11455834,120066,ASM3057313v1
GCA_030581635.1,Clavispora carvajalis,NRRL Y-48694,1519030,PRJNA736342,11241018,378767,ASM3058163v1
GCA_003707795.2,Clavispora fructus,NRRL Y-17072,46582,PRJNA429441,11424057,195674,ASM370779v2
GCF_014636115.1,Clavispora lusitaniae,FDAARGOS_655,36911,PRJNA231221;PRJNA608517,12128633,1862192,ASM1463611v1
GCA_030574075.1,Clavispora opuntiae,NRRL Y-11820,36912,PRJNA736342,11556692,744777,ASM3057407v1
GCA_022058765.1,Clavispora paralusitaniae,NYNU 161120,3315603,PRJNA744365,12616965,1864217,ASM2205876v1
GCA_030674715.1,Clavispora phyllophila,CBS 12671,1212665,PRJNA736342,11734058,119555,ASM3067471v1
GCA_022577645.1,Clavispora santaluciae,A1.5,2699536,PRJNA784374,11018616,1048728,ASM2257764v1
GCA_030557995.1,Clavispora vitiphila,CBS 12672,1212667,PRJNA736342,11159237,284404,ASM3055799v1
GCA_900068955.1,Clitocybe nebularis,,117024,PRJEB8570,59334347,8036,Clitocybe_nebularis-8
GCA_054134965.1,Clitopilus abprunulus,CAB,2726953,PRJNA1303054,39669336,2915533,ASM5413496v1
GCA_015708445.2,Clitopilus hobsonii,QYL-10,648681,PRJNA675211,36926258,3299406,ASM1570844v2
GCA_944990035.1,Clitopilus passeckerianus,,648682,PRJEB53944,65609455,673524,DSM1602
GCA_965649405.1,Clitopilus prunulus,,71936,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB79543;PRJEB94435;PRJNA533106,37122506,3508400,gfCliPrun1.hap2.1
GCA_054134845.1,Clitopilus scyphoides,50334,181132,PRJNA1303054,35849484,2982622,ASM5413484v1
GCA_002105025.1,Clohesyomyces aquaticus,CBS 115471,1231657,PRJNA330694,49677730,169037,Cloaq1
GCA_902006505.2,Clonostachys byssicola,,160290,PRJEB32493,55062982,889888,C_byssicola_245-78
GCA_037952775.1,Clonostachys chloroleuca,Cc878,1926264,PRJNA1070537,59379606,37472460,ASM3795277v1
GCA_044120895.1,Clonostachys rhizophaga,CGMCC3.3657,160324,PRJNA1170043,58111305,1093278,ASM4412089v1
GCA_054828895.1,Clonostachys rosea,NF-06,29856,PRJNA1403767,56916760,7922139,ASM5482889v1
GCA_902141235.2,Clonostachys solani,,160281,PRJEB32493,54492124,1837679,C_solani_1703
GCA_027604065.1,Clydaea vesicula,JEL0476,447962,PRJNA629973,24650228,24845,ASM2760406v1
GCF_000149335.2,Coccidioides immitis RS,RS,246410,PRJNA12883;PRJNA176382;PRJNA46297;PRJNA46299,28947925,4323945,ASM14933v2
GCF_018416015.2,Coccidioides posadasii str. Silveira,Silveira,443226,PRJNA664774,28193268,8079863,ASM1841601v2
GCA_003693555.1,Coccinonectria pachysandricola,JAC16-16,1634537,PRJNA485774,25704665,390316,ASM369355v1
GCA_964256785.1,Coccocarpia palmicola,,301477,PRJEB77567,20537062,11914,public_SRR14722230_metabat2_bin.7
GCA_004114315.1,Cochlonema odontosperma,E-All,2082957,PRJNA451036,16841201,21635,ASM411431v1
GCA_026937265.1,Coelomomyces lativittatus,CIRM-AVA-1-Meiospore,945690,PRJNA631430,21857322,6695,CoeloLatMeio_1.0_UCR
GCA_027579375.1,Coemansia aciculifera,RSA 476,417176,PRJNA581573,16087232,48720,UCR_CoacRSA476_1.0
GCA_027478445.1,Coemansia asiatica,NBRC 105413,1052880,PRJNA738968,17469373,41895,UCR_CasiaNBRC105413_1.0
GCA_027595825.1,Coemansia biformis,BCRC 34381,1286918,PRJNA738968,18312338,6682,UCR_CbifNCRC34381_1.0
GCA_027579605.1,Coemansia brasiliensis,NRRL 1566,2650707,PRJNA677033,12849188,20900,UCR_CobrNRRL1566_1.0
GCA_027574685.1,Coemansia erecta,NBRC 32514,147472,PRJNA738968,18455967,44358,UCR_CereNBRC32514_1.0
GCA_027579525.1,Coemansia furcata,CBS 102833,417177,PRJNA651138,18040639,5445,UCR_CofuCBS102833_1.0
GCA_027579505.1,Coemansia guatemalensis,NRRL 1565,2761395,PRJNA650733,19574035,7590,UCR_CoguNRRL1565_1.0
GCA_027579315.1,Coemansia helicoidea,BCRC 34780,1286919,PRJNA650734,13622209,4281,UCR_CoheBCRC34780_1.0
GCA_027579055.1,Coemansia interrupta,BCRC 34489,1126814,PRJNA581594,13098879,29428,UCR_CoinBCRC34489_1.0
GCA_027579115.1,Coemansia javaensis,NBRC 105414,2761396,PRJNA650731,13369014,40877,UCR_CojaNBRC105414_1.0
GCA_027579275.1,Coemansia linderi,BCRC 34191,2663919,PRJNA581597,13189536,3791,UCR_ColiBCRC34191_1.0
GCA_025766245.1,Coemansia mojavensis,RSA 71,4864,PRJNA364360,14291446,900813,Coemoj1
GCA_027579095.1,Coemansia nantahalensis,CBS 109366,2789366,PRJNA676422,13792677,4120,UCR_ConaCBS109366_1.0
GCA_027579255.1,Coemansia pectinata,BCRC 34297,1052879,PRJNA581598,17253351,20220,UCR_CopeBCRC34297_1.0
GCA_002705745.1,Coemansia reversa NRRL 1564,NRRL 1564,763665,PRJNA68631,21837878,347177,Coere1
GCA_025766305.1,Coemansia spiralis,RSA 1278,417178,PRJNA363761,18931979,991117,Coespi1
GCA_027577035.1,Coemansia thaxteri,IMI 214461,2663907,PRJNA650739,15295263,20717,UCR_CothIMI214461_1.0
GCA_027576975.1,Coemansia umbellata,BCRC 34882,1424467,PRJNA500289,18716323,157815,UCR_CoumBCRC34882_1.0
GCF_025118155.1,Cokeromyces recurvatus,NRRL 2243,90255,PRJNA364356,28120762,810766,Cokrec1
GCA_003369635.1,Coleophoma crateriformis,BP5796,565419,PRJNA388491,40652013,1975931,ASM336963v1
GCA_003369665.1,Coleophoma cylindrospora,BP6252,1849047,PRJNA389322,42480816,2359230,ASM336966v1
GCA_026120035.1,Coleophoma eucalyptorum,CBS 131314,1130415,PRJNA827019,45440427,1013756,ASM2612003v1
GCA_964256385.1,Collema furfuraceum,,243200,PRJEB77567,21050370,6097,public_SRR14721954_metabat2_bin.3
GCF_030869225.1,Colletotrichum abscissum,IMI 504890,1671311,PRJNA350894,53936108,962862,CABS01
GCF_030867785.1,Colletotrichum acutatum,CBS 112980,27357,PRJNA334354,49057477,299511,Colac2
GCF_013390185.1,Colletotrichum aenigma,Cg56,1215731,PRJNA476648,59189926,5181253,ASM1339018v1
GCA_036785465.1,Colletotrichum agaves,ARM3,359148,PRJNA1007928,71384446,73877,ASM3678546v1
GCA_027406305.1,Colletotrichum asianum,FJ11,702518,PRJNA872318,66118652,5978754,ASM2740630v1
GCA_014706365.1,Colletotrichum australisinense (nom. inval.),GX1655,2231729,PRJNA597926,55304262,5698484,ASM1470636v1
GCA_030770045.1,Colletotrichum brevisporum,C1,1125787,PRJNA978983,62659034,7932807,ASM3077004v1
GCA_018853505.1,Colletotrichum camelliae,LS-19,538528,PRJNA686827,67471331,5851421,ASM1885350v1
GCA_030867225.1,Colletotrichum caudatum,CBS 131602,5460,PRJNA262368,44202764,94998,Colca1
GCA_034509685.1,Colletotrichum cereale,ASCC004,343994,PRJNA980566,58523228,82919,ASM3450968v1
GCA_001937105.1,Colletotrichum chlorophyti,NTL11,708187,PRJNA350752,52387045,644295,ASM193710v1
GCF_026319265.1,Colletotrichum chrysophilum,AFK26,1836956,PRJNA858866,55966644,288101,ASM2631926v1
GCA_026119605.1,Colletotrichum cliviicola,YN31,2175846,PRJNA872318,52051982,6464197,ASM2611960v1
GCA_020466075.1,Colletotrichum coccodes,CcND04,27358,PRJNA755315,50243842,28750,ASM2046607v1
GCA_027406065.1,Colletotrichum cordylinicola,HN23,858296,PRJNA872318,61624325,5282153,ASM2740606v1
GCF_030867565.1,Colletotrichum costaricense,IMI 309622,1209916,PRJNA350895,51625248,2423109,CCOSS01
GCA_030869315.1,Colletotrichum cuscutae,IMI 304802,1209917,PRJNA350379,80453496,514068,CCUS01
GCF_034447905.1,Colletotrichum destructivum,CBS 520.97,34406,PRJNA1029933,51750812,5290227,ASM3444790v1
GCA_016618095.1,Colletotrichum echinochloae,B-48,537474,PRJNA672254,62246358,5346453,ASM1661809v1
GCA_016807845.1,Colletotrichum eleusines,NJC-16,516970,PRJNA671855,53507824,5135075,ASM1680784v1
GCA_027406105.1,Colletotrichum endophyticum,YN32,1346603,PRJNA872318,61437041,5167365,ASM2740610v1
GCA_030867245.1,Colletotrichum eremochloae,CBS 129661,1173702,PRJNA262442,47210890,352689,Coler1
GCA_037178605.1,Colletotrichum euphorbiae,CBS 134725,1414615,PRJNA1043725,66282202,98703,ASM3717860v1
GCA_019425465.1,Colletotrichum falcatum,CF08,129314,PRJNA509540,56082967,488304,ASM1942546v1
GCA_023376865.1,Colletotrichum filicis,CBS 101611,2940390,PRJNA350378,62965231,325017,CSPX01
GCF_027942845.1,Colletotrichum fioriniae,IMI 355084,710243,PRJNA786750,49445812,2983733,ASM2794284v1
GCF_000319635.2,Colletotrichum fructicola Nara gc5,Nara gc5,1213859,PRJNA171218,59542867,5461344,ASM31963v2
GCA_047496645.1,Colletotrichum gardeniae,GUCC 12049,2991264,PRJNA898668,63335798,4131996,ASM4749664v1
GCA_024584535.1,Colletotrichum gigasporum,JS-0367,1543685,PRJNA742180,86997423,9214307,ASM2458453v1
GCF_011800055.1,Colletotrichum gloeosporioides,Lc1,474922,PRJNA577812,61904035,709944,NFU_CgLc1_1.0
GCF_030913485.1,Colletotrichum godetiae,CBS 193.32,1209918,PRJNA333328,51652851,737523,Colgo1
GCF_000149035.1,Colletotrichum graminicola M1.001,M1.001,645133,PRJNA37879,51604658,579194,C_graminicola_M1_001_V1
GCF_001672515.1,Colletotrichum higginsianum IMI 349063,IMI 349063,759273,PRJNA47061,50716103,5201688,ASM167251v1
GCA_027406005.1,Colletotrichum horii,PLG3,717645,PRJNA872318,68458539,8175915,ASM2740600v1
GCA_001625285.1,Colletotrichum incanum,MAFF 238704,1573173,PRJNA286717,53597417,177164,Ci238704v1
GCA_047496555.1,Colletotrichum jiangxiense,GUCC 12055,1543687,PRJNA898668,57568999,5020161,ASM4749655v1
GCA_051148585.1,Colletotrichum jinshuiense,EsH8,2283408,PRJNA1080248,52104089,5052393,ASM5114858v1
GCA_032988895.1,Colletotrichum kahawae,CIFC_Que2,34407,PRJNA564749,59071264,199181,CKAH01
GCF_011947395.1,Colletotrichum karsti,CkLH20,1095194,PRJNA613862,51850041,857663,ASM1194739v2
GCA_036785755.1,Colletotrichum ledebouriae,CBS 141284,1871365,PRJNA1008866,145951786,34954,ASM3678575v1
GCA_003386485.1,Colletotrichum lentis,CT-30,1585795,PRJNA407672,56100083,4891426,ASM338648v1
GCA_027406045.1,Colletotrichum liaoningense,YN33,1789211,PRJNA872318,51853301,4641664,ASM2740604v1
GCA_030413865.1,Colletotrichum limetticola,KLA-Anderson,1209924,PRJNA952538,50483870,68638,CLIM01
GCA_001693025.3,Colletotrichum lindemuthianum,89 A2 2-3,290576,PRJNA325493,100390507,2180353,UFV_Clind_v3
GCA_043790985.1,Colletotrichum lini,394-2,500171,PRJNA929545,53648951,5803347,EIMB_Clini_394-2_1.0
GCA_022179045.1,Colletotrichum liriopes,MAFF 242679,708192,PRJDB11870,52972150,1221453,Clir_2.0
GCF_023278565.1,Colletotrichum lupini,IMI 504893,145971,PRJNA360503,63407421,7871922,ASM2327856v1
GCA_022457145.1,Colletotrichum magnum,WT,90344,PRJNA777582,57112935,159803,ASM2245714v1
GCA_030868995.1,Colletotrichum melonis,Col 31,1209925,PRJNA348398,50135825,2830390,CMEL01
GCA_027406025.1,Colletotrichum musae,GZ23,5464,PRJNA872318,60479243,6123291,ASM2740602v1
GCA_014235935.1,Colletotrichum musicola,LFN0074,2175873,PRJNA577394,52725698,46381,CMUS01
GCF_030913465.1,Colletotrichum navitas,CBS 125086,681940,PRJNA262371,52434554,318299,Colna1
GCA_036785495.1,Colletotrichum neosansevieriae,CBS 139918,1663520,PRJNA1009234,78944493,179132,ASM3678549v1
GCA_026319125.1,Colletotrichum noveboracense,PMBrms-1,2664923,PRJNA858866,59086795,177618,ASM2631912v1
GCA_026319135.1,Colletotrichum nupharicola,CBS470,1215361,PRJNA858866,58756237,137573,ASM2631913v1
GCA_029169025.1,Colletotrichum nymphaeae,JS-0361,306554,PRJNA784994,50069883,3876161,ASM2916902v1
GCA_000350065.2,Colletotrichum orbiculare MAFF 240422,104-T,1213857,PRJNA171217,89748316,2078754,KSG_Corb_v2
GCF_001831195.1,Colletotrichum orchidophilum,IMI 309357,1209926,PRJNA342923,48556462,284473,CORC01
GCF_030867605.1,Colletotrichum paranaense,IMI 384185,1914294,PRJNA350896,49177916,3374443,CPAR01
GCF_030913505.1,Colletotrichum phormii,CBS 102054,359342,PRJNA333354,51666170,1798794,Colph1
GCA_014235945.1,Colletotrichum plurivorum,LFN00145,2175906,PRJNA577396,49703650,130438,CPLU01
GCA_001563125.1,Colletotrichum salicis,CBS 607.94,1209931,PRJNA238477,48373413,46166,CSAL01
GCA_026260285.1,Colletotrichum sansevieriae,FPH2021-6,328473,PRJNA877595,98568926,73168,Colsa1.clean.fa
GCF_011075155.1,Colletotrichum scovillei,TJNH1,1209932,PRJNA605574,52001227,4871440,ASM1107515v1
GCA_006783085.1,Colletotrichum shisoi,PG-2018a,2078593,PRJNA431477,69667657,14839,ASM678308v1
GCF_013390195.1,Colletotrichum siamense,Cg363,690259,PRJNA476648,62936415,5441060,ASM1339019v1
GCA_004367935.1,Colletotrichum sidae,CBS 518.97,1347389,PRJNA445190,86827816,39310,ASM436793v1
GCA_001563135.1,Colletotrichum simmondsii,CBS122122,703756,PRJNA239224,50474234,292136,CSIM01
GCA_014235955.1,Colletotrichum sojae,LFN0009,2175907,PRJNA577398,49351125,104192,CSOJ01
GCA_030867255.1,Colletotrichum somersetense,CBS 131599,1500509,PRJNA262441,53667270,180118,Colso1
GCF_022836535.1,Colletotrichum spaethianum,MAFF 239500,700344,PRJDB11870,50915707,1120470,Cspa_1.0
GCA_004366825.1,Colletotrichum spinosum,CBS 515.97,1347390,PRJNA445190,82734851,93593,ASM436682v1
GCA_020631755.1,Colletotrichum sublineola,CsGL1,1173701,PRJNA659716,67666679,2691276,DDPSC_Csu_GS1001_v1
GCA_036851105.1,Colletotrichum tabaci,YC1,1209068,PRJNA962315,52145981,3611167,ASM3685110v1
GCF_030869305.1,Colletotrichum tamarilloi,Tom-12,1209934,PRJNA348678,52071711,410822,CTAM01
GCA_005350895.1,Colletotrichum tanaceti,BRIP57314,1306861,PRJNA421029,57912474,103135,ASM535089v1
GCA_014705045.1,Colletotrichum theobromicola,CF75,912112,PRJNA625663,55881512,123512,ASM1470504v1
GCA_022836555.1,Colletotrichum tofieldiae,MAFF 712333,708197,PRJDB11870,54252643,6011218,Ctol_6.0
GCA_004367215.1,Colletotrichum trifolii,543-2,5466,PRJNA506861,109659959,35434,KSG_Cotri_v1
GCA_027406125.1,Colletotrichum tropicale,HN32,912113,PRJNA872318,56942285,5037009,ASM2740612v1
GCA_025962755.1,Colletotrichum tropicicola,FJ4,1185846,PRJNA889704,55108579,120602,ASM2596275v1
GCF_014235925.2,Colletotrichum truncatum,CMES1059,5467,PRJNA563581,57008971,4568912,CTRU02v2
GCA_020226115.1,Colletotrichum viniferum,CvYL2a,1131913,PRJNA714705,73406341,2103953,ASM2022611v1
GCA_030867305.1,Colletotrichum zoysiae,MAFF 238573,1216348,PRJNA262217,46533813,179109,Colzo1
GCA_013420905.1,Collybia mongolica,X42,1966363,PRJNA623488,45985151,3638271,ASM1342090v1
GCA_015584075.1,Collybia nuda,CBS 247.69,64659,PRJNA334366,43493018,265056,Lepnud1
GCA_964235245.1,Collybia sordida,,123925,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB77630;PRJEB79086;PRJNA533106,53677910,4473676,gfLepSord1.hap1.1
GCA_013368555.1,Collybiopsis confluens,CBS 406.79,2823264,PRJNA496462,60120426,181367,LU_GYC_1.0
GCA_000827265.1,Collybiopsis luxurians FD-317 M1,FD-317 M1,944289,PRJNA68535,66281670,635431,Gymlu1
GCA_052575995.1,Conglomerata obtusa,FI-SK-39,2483382,PRJNA1199946,18129886,6631,ASM5257599v1
GCA_051363225.1,Conidiobolus coronatus,20220622F,34488,PRJNA1264516,44163256,1415773,ASM5136322v1
GCA_000697335.1,Conidiobolus incongruus B7586,B7586,1357681,PRJNA211906,93895354,15486,ConIncB7586-1.0
GCA_030770535.1,Conidiobolus obscurus,7217,164418,PRJNA982416,56939702,1064193,ASM3077053v1
GCA_003019895.1,Coniella lustricola,B22-T-1,2025994,PRJNA334659,36564510,140630,Coniella_lustricola_v1.0
GCA_040437665.1,Coniella vitis,GP1,2033813,PRJNA1003275,40936856,4535428,ASM4043766v1
GCA_002794785.1,Coniferiporia sulphurascens,FP133613(A)Sp,175648,PRJNA380036,39347566,1939760,PSUO.v3
GCA_024195185.1,Coniferiporia weirii,30910,135589,PRJNA804238,40274806,51324,ASM2419518v1
GCA_051942205.1,Coniocarpon cinnabarinum,LIQ211ARSP,1542792,PRJNA991097,25985032,98019,KEW_Coci211
GCA_007388115.1,Coniochaeta endophytica,IL0111,2546457,PRJNA526083,32982947,639610,STR0027621
GCA_055755465.1,Coniochaeta hoffmannii,R2A_F_24,91930,PRJNA1250163,33352246,3201717,ASM5575546v1
GCA_001879275.1,Coniochaeta ligniaria NRRL 30616,NRRL 30616,1408157,PRJNA223108,42382780,3222649,Conlig_v1.0
GCA_007388105.1,Coniochaeta prunicola,STE-U 6107,744408,PRJNA526083,33145903,182620,STR0027789
GCA_003635345.1,Coniochaeta pulveracea,CAB683,177199,PRJNA473398,30020651,285706,ASM363534v1
GCA_056777045.1,Conioexocarpus cretaceus,ZRL20233123,201226,PRJNA1273695,45426947,388705,ASM5677704v1
GCF_000271625.1,Coniophora puteana RWD-64-598 SS2,RWD-64-598 SS2,741705,PRJNA53977,42968544,2400794,Conpu1
GCF_000281105.1,Coniosporium apollinis CBS 100218,CBS 100218,1168221,PRJNA157061;PRJNA167910;PRJNA175043,28645321,476883,Coni_apol_CBS100218_V1
GCA_030247845.1,Coniosporium tulheliwenetii,JES_115,3383036,PRJNA631111,32607911,966560,UCR_JES115
GCA_033119265.1,Coniosporium uncinatum,CCFEE 5737,93489,PRJNA666634,35445124,3381,ASM3311926v1
GCA_052323775.1,Coniothyrina agaves,CBS 470.69,1439733,PRJNA1226367,26190204,430115,ASM5232377v1
GCA_025742365.1,Coniothyrium glycines,Pg-43,1077358,PRJNA849601,31173241,828248,Cglycines_Pg-43
GCA_052323755.1,Coniothyrium palmarum,CBS 400.71,300248,PRJNA1226367,30515796,158767,ASM5232375v1
GCA_052323735.1,Coniothyrium telephii,CBS 188.71,798078,PRJNA1226367,31646976,229742,ASM5232373v1
GCA_032433595.1,Conoideocrella luteorostrata,ARSEF 14590,1105319,PRJNA980380,47385771,111298,UCR_Cluteorostrata_1.0
GCA_027627275.1,Coprinellus aureogranulatus,MPG-14N,752674,PRJNA858204,58242426,16685,Coprinellus_aureogranulatus_MPG-14n_reassembly
GCA_951394405.1,Coprinellus micaceus,,71717,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB58952;PRJEB62080;PRJNA533106,51963485,4118337,gfCopMica1.1
GCA_977065745.1,Coprinopsis atramentaria,,71694,PRJEB103783;PRJEB40665;PRJEB43510;PRJEB43745;PRJEB81634;PRJNA533106,53869761,4257384,gfCopAtra1.hap1.1
GCF_000182895.1,Coprinopsis cinerea okayama7#130,okayama7#130,240176,PRJNA1447;PRJNA176382,36150142,3468139,CC3
GCA_004369085.1,Coprinopsis marcescibilis,CBS 121175,230819,PRJNA247837,38912666,134268,Copmar1
GCA_900156845.1,Coprinopsis strossmayeri,,76940,PRJEB18786,33316483,190582,ASM90015684v1
GCA_051820235.1,Coprinus comatus,ShaggyMane01,56187,PRJNA1257872;PRJNA1292273;PRJNA533106;PRJNA813333,39549144,2379206,gfCopComa1_p1.2
GCA_051528895.1,Cordyceps amoene-rosea,IHEM18564,150358,PRJNA1074702,31857679,47839,YNP71
GCA_047651725.1,Cordyceps blackwelliae,ZYJ0835,2164018,PRJNA1212791,31020652,4140478,ASM4765172v1
GCA_056505955.1,Cordyceps cateniannulata,GXU-8616,983339,PRJNA1268321,32707717,4790175,ASM5650595v1
GCA_043643355.1,Cordyceps chanhua,022017-3,2745533,PRJNA1115936,35075549,3051752,ASM4364335v1
GCA_050574885.1,Cordyceps cicadae,2-2,218633,PRJNA1213160,34598042,4798690,ASM5057488v1
GCA_030779685.1,Cordyceps farinosa,MBC 401,89141,PRJNA879330,34242055,172760,ASM3077968v1
GCF_001636725.1,Cordyceps fumosorosea ARSEF 2679,ARSEF 2679,1081104,PRJNA72737,33485962,872179,ISF_1.0
GCA_052399015.1,Cordyceps gunnii,Cg-01,99897,PRJNA733852,30266255,3490261,ASM5239901v1
GCA_056149035.1,Cordyceps hehuanensis,NTUPPMCC 18-145,3401217,PRJNA1413906,31481032,3784922,ASM5614903v1
GCA_051103115.1,Cordyceps javanica,Apopka 97,43265,PRJNA1069981,35105364,5686892,ASM5110311v1
GCA_056149015.1,Cordyceps locastrae,NTUPPMCC 18-042,3401218,PRJNA1413906,31763499,4308101,ASM5614901v1
GCA_056149055.1,Cordyceps malleiformis,NTUPPMCC 18-143,3401219,PRJNA1413906,35598039,4368687,ASM5614905v1
GCF_000225605.1,Cordyceps militaris CM01,CM01,983644,PRJNA41129,32268578,4551492,CmilitarisCM01_v01
GCA_003025255.1,Cordyceps pruinosa,KACC 44470,129524,PRJNA314175,36697038,33137,ASM302525v1
GCA_056149075.1,Cordyceps pseudorosea,NTUPPMCC 17-041,3401220,PRJNA1413906,32668003,4287679,ASM5614907v1
GCA_056149115.1,Cordyceps siangyangensis,NTUPPMCC 18-149,3401221,PRJNA1413906,36836389,2091341,ASM5614911v1
GCA_025583755.1,Cordyceps tenuipes,YF17002,45847,PRJNA875507,29952861,172867,ASM2558375v1
GCA_019137255.1,Corinectria fuckeliana,CBS 125109,930093,PRJNA593731,42250300,255645,ASM1913725v1
GCA_020543525.1,Coriolopsis trogii,Ct001,76130,PRJNA747173;PRJNA750075,38805391,2526847,Ct001_29
GCA_051527375.1,Corniculantispora dimorpha,MUC28814,132583,PRJNA1074702,35733361,238535,YNP39
GCA_964254975.1,Cornicularia normoerica,,111649,PRJEB77567,25667219,85163,private_VT38_concoct_bin.3
GCA_033296725.1,Corynascus novoguineensis,CBS 359.72,1126955,PRJNA441720,32248778,198540,Corno1
GCA_041956455.1,Corynascus sepedonium,ATCC 9787,190048,PRJNA1064936,33287583,91505,Corse1
GCA_042370635.1,Corynascus similis CBS 632.67,CBS 632.67,1403191,PRJNA219690,31812524,1154141,Corsim1
GCA_022059125.1,Corynespora cassiicola,ZM170522,59586,PRJNA694745,44422666,4626837,ASM2205912v1
GCA_045526805.1,Cosmospora coccinea,CBS 341.70,115235,PRJNA1161818,29517521,41454,TL_CC_CBS341.70
GCA_045528805.1,Cosmospora cymosa,CBS 762.69,1053069,PRJNA1161819,30067490,23994,TL_CC_CBS762.69
GCA_014925845.1,Crassisporium funariophilum,CBS 144457,1954473,PRJNA370017,37117181,2159954,Crafun1
GCA_043258165.1,Crepidotus calolepis,MR200912,707240,PRJNA1048439,55578243,9926,ASM4325816v1
GCA_043258065.1,Crepidotus cesatii,GB0157468,110238,PRJNA1048439,49151374,12169,ASM4325806v1
GCA_015657495.1,Crepidotus variabilis,CBS 506.95,179855,PRJNA410303,38577924,323485,Crevar1
GCA_964256695.1,Crespoa crozalsiana,,1709411,PRJEB77567,33215599,16022,public_SRR14721927_metabat2_bin.2
GCA_030581755.1,Crinitomyces ghanaensis,NRRL YB-1486T,135453,PRJNA736342,12420119,168929,ASM3058175v1
GCA_021029105.1,Cristinia sonorae,KKN 215,1940300,PRJNA363661,30130434,648076,Crison1
GCA_000464975.1,Cronartium comandrae C4,C4,1301515,PRJNA190832,68605838,2617,Cron_com_1.0
GCA_041381035.1,Cronartium harknessii,UNI1180,3061949,PRJNA988495,113652098,5086375,CrHark_1.0
GCA_015951145.1,Cronartium quercuum f. sp. fusiforme G11,G11,708437,PRJNA67371,76567842,312582,Croqu1
GCA_000500245.1,Cronartium ribicola 11-2,11-2,1301521,PRJNA190829,94332870,4213,Cro_ribi_1.0
