ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_043790985.1,Colletotrichum lini,394-2,500171,PRJNA929545,53648951,5803347,EIMB_Clini_394-2_1.0
GCA_022179045.1,Colletotrichum liriopes,MAFF 242679,708192,PRJDB11870,52972150,1221453,Clir_2.0
GCF_023278565.1,Colletotrichum lupini,IMI 504893,145971,PRJNA360503,63407421,7871922,ASM2327856v1
GCA_022457145.1,Colletotrichum magnum,WT,90344,PRJNA777582,57112935,159803,ASM2245714v1
GCA_030868995.1,Colletotrichum melonis,Col 31,1209925,PRJNA348398,50135825,2830390,CMEL01
GCA_027406025.1,Colletotrichum musae,GZ23,5464,PRJNA872318,60479243,6123291,ASM2740602v1
GCA_014235935.1,Colletotrichum musicola,LFN0074,2175873,PRJNA577394,52725698,46381,CMUS01
GCF_030913465.1,Colletotrichum navitas,CBS 125086,681940,PRJNA262371,52434554,318299,Colna1
GCA_036785495.1,Colletotrichum neosansevieriae,CBS 139918,1663520,PRJNA1009234,78944493,179132,ASM3678549v1
GCA_026319125.1,Colletotrichum noveboracense,PMBrms-1,2664923,PRJNA858866,59086795,177618,ASM2631912v1
GCA_026319135.1,Colletotrichum nupharicola,CBS470,1215361,PRJNA858866,58756237,137573,ASM2631913v1
GCA_029169025.1,Colletotrichum nymphaeae,JS-0361,306554,PRJNA784994,50069883,3876161,ASM2916902v1
GCA_001563115.1,Colletotrichum nymphaeae SA-01,SA-01,1460502,PRJNA237763,49956273,91051,CNYM01
GCA_000350065.2,Colletotrichum orbiculare MAFF 240422,104-T,1213857,PRJNA171217,89748316,2078754,KSG_Corb_v2
GCF_001831195.1,Colletotrichum orchidophilum,IMI 309357,1209926,PRJNA342923,48556462,284473,CORC01
GCF_030867605.1,Colletotrichum paranaense,IMI 384185,1914294,PRJNA350896,49177916,3374443,CPAR01
GCF_030913505.1,Colletotrichum phormii,CBS 102054,359342,PRJNA333354,51666170,1798794,Colph1
GCA_014235945.1,Colletotrichum plurivorum,LFN00145,2175906,PRJNA577396,49703650,130438,CPLU01
GCA_001563125.1,Colletotrichum salicis,CBS 607.94,1209931,PRJNA238477,48373413,46166,CSAL01
GCA_026260285.1,Colletotrichum sansevieriae,FPH2021-6,328473,PRJNA877595,98568926,73168,Colsa1.clean.fa
GCF_011075155.1,Colletotrichum scovillei,TJNH1,1209932,PRJNA605574,52001227,4871440,ASM1107515v1
GCA_006783085.1,Colletotrichum shisoi,PG-2018a,2078593,PRJNA431477,69667657,14839,ASM678308v1
GCF_013390195.1,Colletotrichum siamense,Cg363,690259,PRJNA476648,62936415,5441060,ASM1339019v1
GCA_004367935.1,Colletotrichum sidae,CBS 518.97,1347389,PRJNA445190,86827816,39310,ASM436793v1
GCA_001563135.1,Colletotrichum simmondsii,CBS122122,703756,PRJNA239224,50474234,292136,CSIM01
GCA_014235955.1,Colletotrichum sojae,LFN0009,2175907,PRJNA577398,49351125,104192,CSOJ01
GCA_030867255.1,Colletotrichum somersetense,CBS 131599,1500509,PRJNA262441,53667270,180118,Colso1
GCA_044063575.1,Colletotrichum sp. CLE4,CLE4,3239297,PRJNA1140278,48026924,506655,ASM4406357v1
GCA_009801095.1,Colletotrichum sp. COLG25,COLG25,2596970,PRJNA554995,56915549,5370971,ASM980109v1
GCA_009800995.1,Colletotrichum sp. COLG31,COLG31,2596971,PRJNA554995,53760195,4980158,ASM980099v1
GCA_014705495.1,Colletotrichum sp. HC278,HC278,2776170,PRJNA625663,53185075,8480,ASM1470549v1
GCA_014705525.1,Colletotrichum sp. HC292,HC292,2776171,PRJNA625663,54637437,29983,ASM1470552v1
GCA_003122705.1,Colletotrichum sp. JS-367,JS-367,1938904,PRJNA368787,87196530,8071359,ASM312270v1
GCA_025328335.1,Colletotrichum sp. SAR 10_65,SAR 10_65,2838794,PRJNA728692,59664880,121239,ASM2532833v1
GCA_028639655.1,Colletotrichum sp. SAR 10_66,SAR 10_66,2838795,PRJNA728692,61044235,114296,ASM2863965v1
GCA_025327165.1,Colletotrichum sp. SAR 10_70,SAR 10_70,2838796,PRJNA728692,59535609,132840,ASM2532716v1
GCA_025327135.1,Colletotrichum sp. SAR 10_71,SAR 10_71,2838797,PRJNA728692,59858058,118449,ASM2532713v1
GCA_025327155.1,Colletotrichum sp. SAR 10_75,SAR 10_75,2838798,PRJNA728692,60807691,143811,ASM2532715v1
GCA_025327145.1,Colletotrichum sp. SAR 10_76,SAR 10_76,2838799,PRJNA728692,60132265,115369,ASM2532714v1
GCA_025330015.1,Colletotrichum sp. SAR 10_77,SAR 10_77,2838800,PRJNA728692,60541510,116320,ASM2533001v1
GCA_025327125.1,Colletotrichum sp. SAR 10_86,SAR 10_86,2838801,PRJNA728692,60722520,96072,ASM2532712v1
GCA_025329375.1,Colletotrichum sp. SAR 10_96,SAR 10_96,2838802,PRJNA728692,56155263,100534,ASM2532937v1
GCA_025329385.1,Colletotrichum sp. SAR 10_98,SAR 10_98,2838803,PRJNA728692,56034424,116100,ASM2532938v1
GCA_028654355.1,Colletotrichum sp. SAR 10_99,SAR 10_99,2838804,PRJNA728692,56736506,99053,ASM2865435v1
GCA_025328985.1,Colletotrichum sp. SAR11_239,SAR11_239,2838810,PRJNA728692,58100508,145788,ASM2532898v1
GCA_025328625.1,Colletotrichum sp. SAR11_240,SAR11_240,2838811,PRJNA728692,60035199,134203,ASM2532862v1
GCA_025328355.1,Colletotrichum sp. SAR11_57,SAR11_57,2838812,PRJNA728692,55451972,97546,ASM2532835v1
GCA_025328345.1,Colletotrichum sp. SAR11_59,SAR11_59,2838813,PRJNA728692,65090038,80713,ASM2532834v1
GCF_022836535.1,Colletotrichum spaethianum,MAFF 239500,700344,PRJDB11870,50915707,1120470,Cspa_1.0
GCA_004366825.1,Colletotrichum spinosum,CBS 515.97,1347390,PRJNA445190,82734851,93593,ASM436682v1
GCA_020631755.1,Colletotrichum sublineola,CsGL1,1173701,PRJNA659716,67666679,2691276,DDPSC_Csu_GS1001_v1
GCA_036851105.1,Colletotrichum tabaci,YC1,1209068,PRJNA962315,52145981,3611167,ASM3685110v1
GCF_030869305.1,Colletotrichum tamarilloi,Tom-12,1209934,PRJNA348678,52071711,410822,CTAM01
GCA_005350895.1,Colletotrichum tanaceti,BRIP57314,1306861,PRJNA421029,57912474,103135,ASM535089v1
GCA_014705045.1,Colletotrichum theobromicola,CF75,912112,PRJNA625663,55881512,123512,ASM1470504v1
GCA_022836555.1,Colletotrichum tofieldiae,MAFF 712333,708197,PRJDB11870,54252643,6011218,Ctol_6.0
GCA_004367215.1,Colletotrichum trifolii,543-2,5466,PRJNA506861,109659959,35434,KSG_Cotri_v1
GCA_027406125.1,Colletotrichum tropicale,HN32,912113,PRJNA872318,56942285,5037009,ASM2740612v1
GCA_025962755.1,Colletotrichum tropicicola,FJ4,1185846,PRJNA889704,55108579,120602,ASM2596275v1
GCF_014235925.2,Colletotrichum truncatum,CMES1059,5467,PRJNA563581,57008971,4568912,CTRU02v2
GCA_020226115.1,Colletotrichum viniferum,CvYL2a,1131913,PRJNA714705,73406341,2103953,ASM2022611v1
GCA_030867305.1,Colletotrichum zoysiae,MAFF 238573,1216348,PRJNA262217,46533813,179109,Colzo1
GCA_013420905.1,Collybia mongolica,X42,1966363,PRJNA623488,45985151,3638271,ASM1342090v1
GCA_015584075.1,Collybia nuda,CBS 247.69,64659,PRJNA334366,43493018,265056,Lepnud1
GCA_964235245.1,Collybia sordida,,123925,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB77630;PRJEB79086;PRJNA533106,53677910,4473676,gfLepSord1.hap1.1
GCA_003313185.1,Collybia sp. MG36,MG36,2175971,PRJNA454572,46064087,10397,ASM331318v1
GCA_013368555.1,Collybiopsis confluens,CBS 406.79,2823264,PRJNA496462,60120426,181367,LU_GYC_1.0
GCA_000827265.1,Collybiopsis luxurians FD-317 M1,FD-317 M1,944289,PRJNA68535,66281670,635431,Gymlu1
GCA_052575995.1,Conglomerata obtusa,FI-SK-39,2483382,PRJNA1199946,18129886,6631,ASM5257599v1
GCA_051363225.1,Conidiobolus coronatus,20220622F,34488,PRJNA1264516,44163256,1415773,ASM5136322v1
GCA_001566745.1,Conidiobolus coronatus NRRL 28638,NRRL 28638,796925,PRJNA67455,39903661,102411,Conidiobolus_coronatus_NRRL28638
GCA_000697335.1,Conidiobolus incongruus B7586,B7586,1357681,PRJNA211906,93895354,15486,ConIncB7586-1.0
GCA_030770535.1,Conidiobolus obscurus,7217,164418,PRJNA982416,56939702,1064193,ASM3077053v1
GCA_003019895.1,Coniella lustricola,B22-T-1,2025994,PRJNA334659,36564510,140630,Coniella_lustricola_v1.0
GCA_040437665.1,Coniella vitis,GP1,2033813,PRJNA1003275,40936856,4535428,ASM4043766v1
GCA_002794785.1,Coniferiporia sulphurascens,FP133613(A)Sp,175648,PRJNA380036,39347566,1939760,PSUO.v3
GCA_024195185.1,Coniferiporia weirii,30910,135589,PRJNA804238,40274806,51324,ASM2419518v1
GCA_051942205.1,Coniocarpon cinnabarinum,LIQ211ARSP,1542792,PRJNA991097,25985032,98019,KEW_Coci211
GCA_007388115.1,Coniochaeta endophytica,IL0111,2546457,PRJNA526083,32982947,639610,STR0027621
GCA_055755465.1,Coniochaeta hoffmannii,R2A_F_24,91930,PRJNA1250163,33352246,3201717,ASM5575546v1
GCA_001879275.1,Coniochaeta ligniaria NRRL 30616,NRRL 30616,1408157,PRJNA223108,42382780,3222649,Conlig_v1.0
GCA_007388105.1,Coniochaeta prunicola,STE-U 6107,744408,PRJNA526083,33145903,182620,STR0027789
GCA_003635345.1,Coniochaeta pulveracea,CAB683,177199,PRJNA473398,30020651,285706,ASM363534v1
GCA_009194965.1,Coniochaeta sp. 2T2.1,2T2.1,1571157,PRJNA250595,74351065,2673199,Conioc1
GCA_023628855.1,Coniochaeta sp. PK30-01,PK30-01,2939518,PRJNA833221,33979487,300492,ASM2362885v1
GCA_021432605.1,Coniochaeta sp. PMI_546,PMI_546,1450552,PRJNA234867,33513814,2744248,ConPMI546
GCA_023628895.1,Coniochaeta sp. PT30-03-2,PT30-03-2,2939519,PRJNA833221,33967495,381345,ASM2362889v1
GCA_056777045.1,Conioexocarpus cretaceus,ZRL20233123,201226,PRJNA1273695,45426947,388705,ASM5677704v1
GCF_000271625.1,Coniophora puteana RWD-64-598 SS2,RWD-64-598 SS2,741705,PRJNA53977,42968544,2400794,Conpu1
GCA_030247865.1,Coniosporium apollinis,TK_1,61459,PRJNA631111,31118799,242415,UCR_TK_1
GCF_000281105.1,Coniosporium apollinis CBS 100218,CBS 100218,1168221,PRJNA157061;PRJNA167910;PRJNA175043,28645321,476883,Coni_apol_CBS100218_V1
GCA_030247845.1,Coniosporium tulheliwenetii,JES_115,3383036,PRJNA631111,32607911,966560,UCR_JES115
GCA_033119265.1,Coniosporium uncinatum,CCFEE 5737,93489,PRJNA666634,35445124,3381,ASM3311926v1
GCA_052323775.1,Coniothyrina agaves,CBS 470.69,1439733,PRJNA1226367,26190204,430115,ASM5232377v1
GCA_025742365.1,Coniothyrium glycines,Pg-43,1077358,PRJNA849601,31173241,828248,Cglycines_Pg-43
GCA_052323755.1,Coniothyrium palmarum,CBS 400.71,300248,PRJNA1226367,30515796,158767,ASM5232375v1
GCA_052323735.1,Coniothyrium telephii,CBS 188.71,798078,PRJNA1226367,31646976,229742,ASM5232373v1
GCA_032433595.1,Conoideocrella luteorostrata,ARSEF 14590,1105319,PRJNA980380,47385771,111298,UCR_Cluteorostrata_1.0
GCA_027627275.1,Coprinellus aureogranulatus,MPG-14N,752674,PRJNA858204,58242426,16685,Coprinellus_aureogranulatus_MPG-14n_reassembly
GCA_951394405.1,Coprinellus micaceus,,71717,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB58952;PRJEB62080;PRJNA533106,51963485,4118337,gfCopMica1.1
GCA_977065745.1,Coprinopsis atramentaria,,71694,PRJEB103783;PRJEB40665;PRJEB43510;PRJEB43745;PRJEB81634;PRJNA533106,53869761,4257384,gfCopAtra1.hap1.1
GCA_982397435.1,Coprinopsis cinerea,,5346,PRJEB88900,38501717,296089,T48-F
GCA_016772295.1,Coprinopsis cinerea AmutBmut pab1-1,A43mut B43mut pab1-1 #326,1132390,PRJNA573619,38698142,2822236,ASM1677229v1
GCF_000182895.1,Coprinopsis cinerea okayama7#130,okayama7#130,240176,PRJNA1447;PRJNA176382,36150142,3468139,CC3
GCA_004369085.1,Coprinopsis marcescibilis,CBS 121175,230819,PRJNA247837,38912666,134268,Copmar1
GCA_020736565.1,Coprinopsis sp. MPI-PUGE-AT-0042,MPI-PUGE-AT-0042,2826081,PRJNA347200,121013029,607084,Copph3
GCA_900156845.1,Coprinopsis strossmayeri,,76940,PRJEB18786,33316483,190582,ASM90015684v1
GCA_051820235.1,Coprinus comatus,ShaggyMane01,56187,PRJNA1257872;PRJNA1292273;PRJNA533106;PRJNA813333,39549144,2379206,gfCopComa1_p1.2
GCA_030685235.1,Copromyces sp. CBS 386.78,CBS 386.78,252197,PRJNA953078,50044663,320574,CopCBS38678_1
GCA_051528895.1,Cordyceps amoene-rosea,IHEM18564,150358,PRJNA1074702,31857679,47839,YNP71
GCA_047651725.1,Cordyceps blackwelliae,ZYJ0835,2164018,PRJNA1212791,31020652,4140478,ASM4765172v1
GCA_056505955.1,Cordyceps cateniannulata,GXU-8616,983339,PRJNA1268321,32707717,4790175,ASM5650595v1
GCA_043643355.1,Cordyceps chanhua,022017-3,2745533,PRJNA1115936,35075549,3051752,ASM4364335v1
GCA_050574885.1,Cordyceps cicadae,2-2,218633,PRJNA1213160,34598042,4798690,ASM5057488v1
GCA_001644785.1,Cordyceps cicadae BA-001,BA-001,903638,PRJNA53245,34522046,62919,ASM164478v1
GCA_030779685.1,Cordyceps farinosa,MBC 401,89141,PRJNA879330,34242055,172760,ASM3077968v1
GCA_963580225.1,Cordyceps fumosorosea,,114497,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB62050;PRJEB67929;PRJNA533106,343680,30005,grCorFumo1.1_alternate_haplotype
GCF_001636725.1,Cordyceps fumosorosea ARSEF 2679,ARSEF 2679,1081104,PRJNA72737,33485962,872179,ISF_1.0
GCA_052399015.1,Cordyceps gunnii,Cg-01,99897,PRJNA733852,30266255,3490261,ASM5239901v1
GCA_056149035.1,Cordyceps hehuanensis,NTUPPMCC 18-145,3401217,PRJNA1413906,31481032,3784922,ASM5614903v1
GCA_051103115.1,Cordyceps javanica,Apopka 97,43265,PRJNA1069981,35105364,5686892,ASM5110311v1
GCA_056149015.1,Cordyceps locastrae,NTUPPMCC 18-042,3401218,PRJNA1413906,31763499,4308101,ASM5614901v1
GCA_056149055.1,Cordyceps malleiformis,NTUPPMCC 18-143,3401219,PRJNA1413906,35598039,4368687,ASM5614905v1
GCA_003332165.1,Cordyceps militaris,01,73501,PRJNA328526,32573156,2861787,ASM333216v1
GCF_000225605.1,Cordyceps militaris CM01,CM01,983644,PRJNA41129,32268578,4551492,CmilitarisCM01_v01
GCA_003025255.1,Cordyceps pruinosa,KACC 44470,129524,PRJNA314175,36697038,33137,ASM302525v1
GCA_056149075.1,Cordyceps pseudorosea,NTUPPMCC 17-041,3401220,PRJNA1413906,32668003,4287679,ASM5614907v1
GCA_056149115.1,Cordyceps siangyangensis,NTUPPMCC 18-149,3401221,PRJNA1413906,36836389,2091341,ASM5614911v1
GCA_051527835.1,Cordyceps sp. D1,D1,3120200,PRJNA1074702,33588844,61678,YNP16
GCA_002591385.1,Cordyceps sp. RAO-2017,1346,2004951,PRJNA388689,32302071,17593,Hirsu2
GCA_025583755.1,Cordyceps tenuipes,YF17002,45847,PRJNA875507,29952861,172867,ASM2558375v1
GCA_019137255.1,Corinectria fuckeliana,CBS 125109,930093,PRJNA593731,42250300,255645,ASM1913725v1
GCA_020543525.1,Coriolopsis trogii,Ct001,76130,PRJNA747173;PRJNA750075,38805391,2526847,Ct001_29
GCA_051527375.1,Corniculantispora dimorpha,MUC28814,132583,PRJNA1074702,35733361,238535,YNP39
GCA_964254975.1,Cornicularia normoerica,,111649,PRJEB77567,25667219,85163,private_VT38_concoct_bin.3
GCA_033296725.1,Corynascus novoguineensis,CBS 359.72,1126955,PRJNA441720,32248778,198540,Corno1
GCA_041956455.1,Corynascus sepedonium,ATCC 9787,190048,PRJNA1064936,33287583,91505,Corse1
GCA_042370635.1,Corynascus similis CBS 632.67,CBS 632.67,1403191,PRJNA219690,31812524,1154141,Corsim1
GCA_022059125.1,Corynespora cassiicola,ZM170522,59586,PRJNA694745,44422666,4626837,ASM2205912v1
GCA_003016335.1,Corynespora cassiicola Philippines,Philippines,1448308,PRJNA234811,44846156,2505719,Corynespora_cassiicola_v1.0
GCA_000603925.1,Corynespora cassiicola UM 591,UM 591,1451142,PRJNA236064,41385873,44332,Coryne_v1.1
GCA_019202945.1,Corynespora olivacea,CBS 114450,132096,PRJNA721456,34047820,106077,ASM1920294v1
GCA_045526805.1,Cosmospora coccinea,CBS 341.70,115235,PRJNA1161818,29517521,41454,TL_CC_CBS341.70
GCA_045528805.1,Cosmospora cymosa,CBS 762.69,1053069,PRJNA1161819,30067490,23994,TL_CC_CBS762.69
GCA_964659505.1,Cosmosporella sp. VM-42,,3383321,PRJEB82920,40966442,4076699,VM42
GCA_014925845.1,Crassisporium funariophilum,CBS 144457,1954473,PRJNA370017,37117181,2159954,Crafun1
GCA_003314295.1,Craterellus lutescens,MG144,104198,PRJNA454572,160366888,8686,ASM331429v1
GCA_043258165.1,Crepidotus calolepis,MR200912,707240,PRJNA1048439,55578243,9926,ASM4325816v1
GCA_043258065.1,Crepidotus cesatii,GB0157468,110238,PRJNA1048439,49151374,12169,ASM4325806v1
GCA_001179765.1,Crepidotus sp. BD-2015,,1617101,PRJEB8570,70257325,896,Mycena-l100.fa
GCA_015657495.1,Crepidotus variabilis,CBS 506.95,179855,PRJNA410303,38577924,323485,Crevar1
GCA_964256695.1,Crespoa crozalsiana,,1709411,PRJEB77567,33215599,16022,public_SRR14721927_metabat2_bin.2
GCA_030581755.1,Crinitomyces ghanaensis,NRRL YB-1486T,135453,PRJNA736342,12420119,168929,ASM3058175v1
GCA_021029105.1,Cristinia sonorae,KKN 215,1940300,PRJNA363661,30130434,648076,Crison1
GCA_038089315.1,Crocinoboletus aff. laetissimus,TRTC168521,3095545,PRJNA1022813,61118723,2347,SWK335-Crocinoboletus-laetissimus
GCA_041721735.1,Crocinoboletus sp. TRTC168568,TRTC168568,3134593,PRJNA1022813,47477577,1154,SWK382-Crocinoboletus-sp
GCA_000464975.1,Cronartium comandrae C4,C4,1301515,PRJNA190832,68605838,2617,Cron_com_1.0
GCA_041381035.1,Cronartium harknessii,UNI1180,3061949,PRJNA988495,113652098,5086375,CrHark_1.0
GCA_000500775.1,Cronartium quercuum f. sp. banksianae CqE3WM,CqE3WM,1301520,PRJNA190830,22133982,1559,Cro_quer_1.0
GCA_015951145.1,Cronartium quercuum f. sp. fusiforme G11,G11,708437,PRJNA67371,76567842,312582,Croqu1
GCA_000500245.1,Cronartium ribicola 11-2,11-2,1301521,PRJNA190829,94332870,4213,Cro_ribi_1.0
GCA_036936985.1,Crucibulum cyathiforme,FLAS-F-66527,2950008,PRJNA930910,51396422,2912,ASM3693698v1
GCA_004379715.1,Crucibulum laeve,CBS 166.37,68775,PRJNA333385,44728771,633937,Crula1
GCA_036937015.1,Crucibulum parvulum,FLAS-F-66525,2810475,PRJNA930910,49964160,3364,ASM3693701v1
GCA_002077065.1,Cryoendolithus antarcticus,CCFEE 5527,1507870,PRJNA342238,47406531,896820,ASM207706v1
GCA_043170715.1,Cryomyces antarcticus,CBS 116301,329879,PRJNA346676,50971245,689200,Cryan3
GCA_000504465.1,Cryomyces antarcticus CCFEE 534,CCFEE 534,1323836,PRJNA222806,24323699,4762,CryAan1.0
GCA_005059845.1,Cryomyces minteri,CCFEE 5187,331657,PRJNA342238,44136976,17001,ASM505984v1
GCA_014849955.1,Cryphonectria carpinicola,CS3,2725329,PRJNA644891,42233586,74930,ASM1484995v1
GCA_014851275.1,Cryphonectria japonica,M9249,2093782,PRJNA644891,38524611,556338,ASM1485127v1
GCA_004802535.1,Cryphonectria macrospora,CBS 109764,179775,PRJNA279967,38760060,494523,ASM480253v1
GCA_014850475.1,Cryphonectria naterciae,M3664,1208917,PRJNA644891,39566638,129284,ASM1485047v1
GCA_006503525.1,Cryphonectria nitschkei,CBS 109758,187221,PRJNA279969,38826615,431944,ASM650352v1
GCA_009806305.1,Cryphonectria parasitica,YVO003,5116,PRJNA492223,39261148,2722809,INRA_CrypaYVO003_1
GCF_011745365.1,Cryphonectria parasitica EP155,EP155,660469,PRJNA207842,43870411,5118729,Crypa2
GCA_014849355.1,Cryphonectria radicalis,M283,40262,PRJNA644891,40556870,258962,ASM1484935v1
GCF_001720205.1,Cryptococcus amylolentus CBS 6039,CBS 6039,1295533,PRJNA174567;PRJNA176382;PRJNA200571,20254996,1545655,Cryp_amyl_CBS6039_V3
GCA_001720235.1,Cryptococcus amylolentus CBS 6273,CBS 6273,1296118,PRJNA174567;PRJNA176382;PRJNA191370,20280838,1529651,Cryp_amyl_CBS6273_V2
GCF_000836335.1,Cryptococcus bacillisporus CA1280,CA1280,1296109,PRJNA174567;PRJNA176382;PRJNA191331;PRJNA291740,17825526,1576396,ASM83633v2
GCA_000855695.2,Cryptococcus bacillisporus CA1873,CA1873,1296111,PRJNA174567;PRJNA176382;PRJNA191333;PRJNA291740,17656259,1525358,ASM85569v2
GCF_036417295.1,Cryptococcus decagattii,7685027,1859122,PRJNA174567;PRJNA176382;PRJNA660466,17768546,1768996,ASM3641729v1
GCA_023523875.1,Cryptococcus deneoformans,XL280alpha,40410,PRJNA720102,19189222,1421020,ASM2352387v1
GCF_000149385.1,Cryptococcus deneoformans B-3501A,B-3501A,283643,PRJNA12386,19699782,1461964,ASM14938v1
GCF_000091045.1,Cryptococcus deneoformans JEC21,JEC21,214684,PRJNA13856,19051922,1438950,ASM9104v1
GCA_002216205.1,Cryptococcus deneoformans XL280,XL280,1396488,PRJNA217913,19049915,1076535,ASM221620v1
GCA_001720245.2,Cryptococcus depauperatus,CBS 7855,5208,PRJNA174567;PRJNA176382;PRJNA200573,16328170,2236658,ASM172024v2
GCF_001720195.1,Cryptococcus depauperatus CBS 7841,CBS 7841,1295531,PRJNA174567;PRJNA176382;PRJNA200572,16179376,2462433,ASM172019v2
GCA_000786445.1,Cryptococcus deuterogattii,R265,1859096,PRJEB5464,17256624,71225,R265.1
GCA_000835815.1,Cryptococcus deuterogattii 2001/935-1,2001/935-1,1334442,PRJNA174567;PRJNA176382;PRJNA203282;PRJNA291740,17566680,1248189,Cryp_gatt_2001_935-1_V1
GCA_000836455.1,Cryptococcus deuterogattii 99/473,99/473,1296104,PRJNA174567;PRJNA176382;PRJNA191326;PRJNA291740,17403577,520419,Cryp_gatt_99_473_V1
GCA_000875795.1,Cryptococcus deuterogattii CA1014,CA1014,1296107,PRJNA174567;PRJNA176382;PRJNA191329;PRJNA291740,17527606,1238107,Cryp_gatt_CA1014_V1
GCA_000835765.1,Cryptococcus deuterogattii CBS 10090,CBS 10090,1296101,PRJNA174567;PRJNA176382;PRJNA191323;PRJNA291740,17478748,1122164,Cryp_gatt_CBS10090_V1
GCA_000499585.1,Cryptococcus deuterogattii CBS 7750,CBS 7750,1385412,PRJEB4173,17479311,1125130,CBS7750
GCA_000836315.1,Cryptococcus deuterogattii LA55,LA55,1296106,PRJNA174567;PRJNA176382;PRJNA191328;PRJNA291740,17360036,394791,Cryp_gatt_LA55_V1
GCA_000875855.1,Cryptococcus deuterogattii MMRL2647,MMRL2647,1296117,PRJNA174567;PRJNA176382;PRJNA191372;PRJNA291740,17485654,1214750,Cryp_gatt_MMRL2647_V2
GCF_002954075.1,Cryptococcus deuterogattii R265,R265,294750,PRJNA395628,17550122,1316417,C._deuterogattii_R265_chr
GCA_000836375.1,Cryptococcus deuterogattii Ram5,Ram5,1296110,PRJNA174567;PRJNA176382;PRJNA191332;PRJNA291740,17453840,915286,Cryp_gatt_Ram5_V1
GCA_006352305.1,Cryptococcus floricola,DSM 27421,2591691,PRJNA496466,21699837,1629715,ASM635230v1
GCA_014964225.1,Cryptococcus gattii,WM1802,37769,PRJNA660927,17228979,255475,Cryp_deca_WM1802
GCA_000875815.1,Cryptococcus gattii E566,E566,1296102,PRJNA174567;PRJNA176382;PRJNA191324;PRJNA291740,17996826,717019,Cryp_gatt_E566_V1
GCA_000835745.1,Cryptococcus gattii EJB2,EJB2,1296103,PRJNA174567;PRJNA176382;PRJNA191325;PRJNA291740,17671044,225095,Cryp_gatt_EJB2_V1
GCA_000935105.1,Cryptococcus gattii NT-10,NT-10,1296108,PRJNA174567;PRJNA176382;PRJNA191330;PRJNA291740,18032565,283233,Cryp_gatt_NT-10_V1
GCA_000836355.1,Cryptococcus gattii Ru294,Ru294,1296112,PRJNA174567;PRJNA176382;PRJNA191334;PRJNA291740,17860310,699094,Cryp_gatt_Ru294_V1
GCA_009650685.1,Cryptococcus gattii VGV,MF34,2268382,PRJNA487802,17886378,1323151,Cryp_gatt_MF34
GCF_000185945.1,Cryptococcus gattii WM276,WM276,367775,PRJNA13692,18374760,1333124,ASM18594v1
GCA_002215745.1,Cryptococcus neoformans,V31,5207,PRJNA174567;PRJNA176382;PRJNA312860,18436157,108481,Cneo_seroA_V31
GCA_002215885.1,Cryptococcus neoformans 125.91,125.91,1295829,PRJNA174562;PRJNA174567;PRJNA176382,18910907,836747,Cryp_neof_125_91_V1
GCA_002221985.1,Cryptococcus neoformans A1-35-8,A1-35-8,1230081,PRJNA174564;PRJNA174567;PRJNA176382;PRJNA384983,18819906,154753,Cryp_neof_grubii_A1-35-8_V1
GCA_002222375.1,Cryptococcus neoformans A2-102-5,A2-102-5,1230057,PRJNA174540;PRJNA174567;PRJNA176382;PRJNA384983,18668348,869879,Cryp_neof_A2_102_5_V1
GCA_002222215.1,Cryptococcus neoformans A5-35-17,A5-35-17,1230080,PRJNA174563;PRJNA174567;PRJNA176382;PRJNA384983,18811654,167878,Cryp_neof_grubii_A5-35-17_V1
GCA_002220445.1,Cryptococcus neoformans AD1-7a,AD1-7a,1230056,PRJNA174539;PRJNA174567;PRJNA176382;PRJNA384983,18468517,215408,Cryp_neof_AD1_7a_V1
GCA_002215765.1,Cryptococcus neoformans AD1-83a,AD1-83a,1230065,PRJNA174548;PRJNA174567;PRJNA176382;PRJNA384983,18636876,148764,Cryp_neof_AD1_83a_V1
GCA_002215775.1,Cryptococcus neoformans AD2-60a,AD2-60a,1230059,PRJNA174542;PRJNA174567;PRJNA176382;PRJNA384983,18629733,730974,Cryp_neof_AD2_60a_V1
GCA_002215705.1,Cryptococcus neoformans Bt1,Bt1,1295830,PRJNA174556;PRJNA174567;PRJNA176382,18502290,770391,Cryp_neof_Bt1_V1
GCA_002222465.1,Cryptococcus neoformans Bt120,Bt120,1295839,PRJNA174553;PRJNA174567;PRJNA176382;PRJNA384983,18851366,1055601,Cryp_neof_Bt120_V1
GCA_002222335.1,Cryptococcus neoformans Bt15,Bt15,1295835,PRJNA174554;PRJNA174567;PRJNA176382,18726126,1109861,Cryp_neof_Bt15_V1
GCA_002234625.1,Cryptococcus neoformans Bt63,Bt63,1295841,PRJNA174558;PRJNA174567;PRJNA176382,18793220,775306,Cryp_neof_Bt63_V1
GCA_002215835.1,Cryptococcus neoformans Bt85,Bt85,1295842,PRJNA174559;PRJNA174567;PRJNA176382,19238576,948332,Cryp_neof_Bt85_V1
